buyer_id,signup_date,region,acquisition_channel,customer_type,loyalty_tier
B003069,2025-06-01,Northeast,affiliate,consumer,Bronze
B003070,2024-06-04,Northeast,affiliate,consumer,Silver
B003071,2025-10-24,South,organic,consumer,Bronze
B003072,2024-08-03,Northeast,referral,consumer,Silver
B003073,2025-11-29,Central,paid_search,consumer,Gold
B003074,2024-04-04,Central,social,small_business,Silver
B003075,2025-01-05,Northeast,organic,consumer,Bronze
B003076,2025-07-27,West,organic,consumer,Bronze
B003077,2023-10-26,Midwest,organic,consumer,Silver
B003078,2025-12-26,West,organic,small_business,Bronze
B003079,2024-07-30,Central,organic,consumer,Gold
B003080,2024-11-28,Midwest,organic,small_business,Gold
B003081,2025-03-27,Northeast,social,consumer,Bronze
B003082,2025-04-09,Northeast,paid_search,enthusiast,Gold
B003083,2023-09-24,Midwest,email,consumer,Bronze
B003084,2025-10-30,Central,referral,consumer,Bronze
B003085,2025-03-22,Midwest,organic,consumer,Platinum
B003086,2026-02-26,South,paid_search,consumer,Gold
B003087,2024-11-04,Northeast,paid_search,consumer,Silver
B003088,2025-03-13,Central,paid_search,consumer,Gold
B003089,2024-10-07,South,social,consumer,Bronze
B003090,2025-11-19,West,affiliate,consumer,Silver
B003091,2025-09-28,West,affiliate,consumer,Gold
B003092,2024-12-04,South,paid_search,consumer,Gold
B003093,2025-08-22,Northeast,referral,consumer,Bronze
B003094,2024-07-25,South,paid_search,consumer,Bronze
B003095,2024-10-25,South,direct,consumer,Gold
B003096,2025-07-25,West,email,consumer,Bronze
B003097,2023-11-15,West,paid_search,small_business,Gold
B003098,2025-06-09,South,referral,small_business,Bronze
B003099,2023-09-17,Midwest,direct,consumer,Bronze
B003100,2025-02-11,Northeast,social,consumer,Bronze
B003101,2024-11-09,South,organic,consumer,Silver
B003102,2024-11-02,West,referral,small_business,Bronze
B003103,2024-11-25,West,paid_search,consumer,Bronze
B003104,2024-11-23,West,organic,consumer,Gold
B003105,2024-09-07,Northeast,affiliate,consumer,Bronze
B003106,2024-10-17,Midwest,paid_search,small_business,Silver
B003107,2025-01-31,South,organic,consumer,Bronze
B003108,2025-07-27,Central,email,small_business,Silver
B003109,2025-01-16,Midwest,organic,consumer,Silver
B003110,2025-04-09,Central,social,small_business,Gold
B003111,2025-10-02,Northeast,affiliate,enthusiast,Bronze
B003112,2026-02-18,South,organic,consumer,Silver
B003113,2023-12-10,West,referral,consumer,Bronze
B003114,2025-06-12,South,affiliate,consumer,Silver
B003115,2024-03-25,Midwest,social,small_business,Bronze
B003116,2024-02-28,Midwest,social,consumer,Silver
B003117,2025-08-23,Central,email,consumer,Bronze
B003118,2023-11-04,Northeast,direct,enthusiast,Gold
B003119,2025-10-12,Central,organic,consumer,Bronze
B003120,2025-08-03,South,paid_search,enthusiast,Silver
B003121,2026-02-23,South,social,consumer,Bronze
B003122,2025-05-02,Midwest,direct,consumer,Silver
B003123,2025-11-04,South,direct,enthusiast,Gold
B003124,2023-12-19,Central,paid_search,consumer,Bronze
B003125,2025-11-19,Central,direct,consumer,Bronze
B003126,2024-01-26,Central,paid_search,consumer,Silver
B003127,2024-06-14,Central,paid_search,consumer,Bronze
B003128,2023-12-28,Midwest,social,consumer,Silver
B003129,2024-09-02,South,paid_search,consumer,Bronze
B003130,2025-07-14,West,affiliate,consumer,Bronze
B003131,2024-05-03,Northeast,paid_search,consumer,Gold
B003132,2025-09-19,West,referral,consumer,Bronze
B003133,2025-03-07,Midwest,email,enthusiast,Silver
B003134,2025-03-27,Midwest,paid_search,small_business,Bronze
B003135,2026-01-03,South,social,consumer,Bronze
B003136,2024-09-29,South,referral,enthusiast,Silver
B003137,2024-07-12,Northeast,organic,consumer,Silver
B003138,2026-02-23,South,referral,consumer,Gold
B003139,2025-01-21,South,social,consumer,Bronze
B003140,2025-03-14,South,organic,enthusiast,Bronze
B003141,2024-05-29,South,direct,consumer,Bronze
B003142,2024-03-16,Midwest,paid_search,consumer,Silver
B003143,2024-02-04,South,organic,enthusiast,Silver
B003144,2024-03-24,West,organic,consumer,Silver
B003145,2024-02-27,Northeast,referral,small_business,Gold
B003146,2025-07-12,Midwest,direct,consumer,Bronze
B003147,2023-10-25,Northeast,paid_search,consumer,Platinum
B003148,2025-03-28,Midwest,organic,consumer,Platinum
B003149,2026-01-12,Midwest,organic,consumer,Bronze
B003150,2025-07-29,Midwest,affiliate,consumer,Bronze
B003151,2024-09-03,South,paid_search,consumer,Gold
B003152,2023-10-26,Midwest,paid_search,enthusiast,Silver
B003153,2025-09-30,Northeast,paid_search,consumer,Bronze
B003154,2023-09-05,South,social,consumer,Bronze
B003155,2025-05-14,South,affiliate,consumer,Silver
B003156,2025-05-04,Midwest,social,small_business,Gold
B003157,2024-02-24,South,organic,enthusiast,Gold
B003158,2025-07-06,West,social,consumer,Platinum
B003159,2024-02-09,South,social,consumer,Silver
B003160,2024-03-26,South,social,consumer,Gold
B003161,2025-09-10,South,organic,consumer,Bronze
B003162,2026-02-09,Northeast,organic,consumer,Silver
B003163,2024-04-30,Midwest,social,consumer,Gold
B003164,2025-12-18,West,paid_search,consumer,Gold
B003165,2025-12-11,West,affiliate,consumer,Silver
B003166,2025-08-02,South,paid_search,consumer,Bronze
B003167,2024-01-08,Northeast,organic,consumer,Bronze
B003168,2024-06-01,West,affiliate,small_business,Silver
B003169,2025-05-11,Northeast,paid_search,consumer,Bronze
B003170,2026-02-27,South,organic,consumer,Bronze
B003171,2025-09-12,West,referral,small_business,Gold
B003172,2024-09-19,South,paid_search,consumer,Bronze
B003173,2024-04-03,Northeast,direct,consumer,Bronze
B003174,2026-01-22,South,organic,consumer,Bronze
B003175,2024-05-11,Midwest,direct,small_business,Bronze
B003176,2024-07-10,Northeast,direct,small_business,Bronze
B003177,2026-01-26,Midwest,organic,consumer,Bronze
B003178,2025-01-25,South,social,small_business,Silver
B003179,2024-04-30,South,affiliate,consumer,Bronze
B003180,2023-09-07,South,social,consumer,Silver
B003181,2024-09-27,West,paid_search,consumer,Gold
B003182,2026-02-15,South,email,enthusiast,Silver
B003183,2024-09-30,West,referral,consumer,Silver
B003184,2025-05-30,South,email,consumer,Silver
B003185,2024-04-20,Northeast,direct,consumer,Silver
B003186,2025-08-08,South,direct,consumer,Bronze
B003187,2025-08-08,Midwest,referral,consumer,Gold
B003188,2025-03-08,South,affiliate,consumer,Bronze
B003189,2025-08-04,West,direct,consumer,Silver
B003190,2025-02-10,Central,affiliate,consumer,Silver
B003191,2024-08-11,West,organic,consumer,Gold
B003192,2025-07-04,Midwest,social,small_business,Silver
B003193,2025-10-01,Midwest,organic,small_business,Bronze
B003194,2025-10-06,Midwest,email,enthusiast,Silver
B003195,2024-03-14,South,affiliate,consumer,Gold
B003196,2025-05-10,West,social,consumer,Bronze
B003197,2023-09-06,West,organic,consumer,Gold
B003198,2025-02-03,South,social,consumer,Gold
B003199,2025-02-03,Central,paid_search,consumer,Bronze
B003200,2024-07-29,West,affiliate,consumer,Bronze
B003201,2026-02-22,South,social,consumer,Gold
B003202,2025-11-13,Central,social,small_business,Bronze
B003203,2023-10-08,Northeast,paid_search,consumer,Bronze
B003204,2024-03-10,Northeast,social,enthusiast,Bronze
B003205,2024-03-10,South,social,consumer,Bronze
B003206,2025-11-26,Midwest,direct,enthusiast,Silver
B003207,2024-12-17,South,direct,consumer,Silver
B003208,2025-06-26,Central,referral,consumer,Silver
B003209,2025-09-08,South,paid_search,consumer,Bronze
B003210,2025-07-31,South,organic,consumer,Silver
B003211,2023-11-22,Midwest,direct,small_business,Bronze
B003212,2024-08-27,Northeast,email,consumer,Silver
B003213,2025-07-13,West,organic,small_business,Bronze
B003214,2024-01-23,South,affiliate,consumer,Platinum
B003215,2024-08-05,Central,paid_search,enthusiast,Gold
B003216,2024-04-05,West,organic,consumer,Silver
B003217,2024-02-21,Northeast,email,consumer,Silver
B003218,2024-02-07,Northeast,direct,small_business,Silver
B003219,2024-02-27,Northeast,email,consumer,Bronze
B003220,2025-01-28,Central,organic,consumer,Gold
B003221,2024-09-09,West,social,consumer,Gold
B003222,2024-10-02,South,direct,consumer,Platinum
B003223,2024-11-11,Northeast,affiliate,small_business,Silver
B003224,2025-07-07,West,paid_search,consumer,Silver
B003225,2024-12-24,Northeast,social,enthusiast,Bronze
B003226,2025-04-08,West,organic,enthusiast,Bronze
B003227,2025-07-05,West,affiliate,small_business,Silver
B003228,2025-05-22,South,direct,consumer,Gold
B003229,2024-01-03,Midwest,organic,consumer,Gold
B003230,2026-02-12,South,organic,enthusiast,Gold
B003231,2024-01-30,South,social,consumer,Bronze
B003232,2024-09-11,Central,social,consumer,Silver
B003233,2025-04-18,West,paid_search,enthusiast,Silver
B003234,2024-09-03,West,organic,consumer,Silver
B003235,2024-04-11,Midwest,referral,consumer,Bronze
B003236,2025-12-20,South,organic,consumer,Silver
B003237,2023-11-07,West,affiliate,small_business,Bronze
B003238,2024-04-13,Midwest,social,small_business,Silver
B003239,2026-02-21,Northeast,paid_search,consumer,Gold
B003240,2025-06-27,South,social,consumer,Silver
B003241,2023-11-21,Midwest,referral,enthusiast,Bronze
B003242,2025-07-19,West,social,small_business,Silver
B003243,2026-01-31,South,social,consumer,Silver
B003244,2023-11-30,West,paid_search,enthusiast,Silver
B003245,2024-09-13,South,paid_search,consumer,Bronze
B003246,2024-11-01,South,social,consumer,Silver
B003247,2023-12-31,Northeast,social,enthusiast,Gold
B003248,2024-03-03,West,paid_search,consumer,Bronze
B003249,2024-02-07,South,organic,enthusiast,Silver
B003250,2024-02-18,South,referral,enthusiast,Gold
B003251,2024-09-03,South,organic,consumer,Gold
B003252,2024-10-28,West,direct,consumer,Gold
B003253,2024-04-06,West,affiliate,small_business,Gold
B003254,2024-05-23,South,organic,consumer,Silver
B003255,2024-02-24,Central,affiliate,consumer,Silver
B003256,2024-03-13,Northeast,paid_search,consumer,Bronze
B003257,2025-12-06,Northeast,direct,consumer,Bronze
B003258,2025-01-04,Midwest,direct,consumer,Silver
B003259,2025-09-01,West,direct,consumer,Bronze
B003260,2025-04-03,South,social,small_business,Bronze
B003261,2024-05-01,Midwest,direct,consumer,Gold
B003262,2025-03-02,South,affiliate,consumer,Bronze
B003263,2024-05-09,Midwest,direct,consumer,Bronze
B003264,2023-12-19,Midwest,organic,small_business,Silver
B003265,2024-04-21,Central,direct,consumer,Bronze
B003266,2024-05-10,South,affiliate,consumer,Silver
B003267,2024-01-03,Midwest,paid_search,consumer,Bronze
B003268,2023-09-24,Midwest,email,consumer,Gold
B003269,2026-01-07,South,affiliate,consumer,Silver
B003270,2024-12-12,South,direct,enthusiast,Silver
B003271,2024-09-02,Central,organic,consumer,Bronze
B003272,2025-12-26,Northeast,social,consumer,Silver
B003273,2024-03-25,West,referral,consumer,Bronze
B003274,2024-09-03,Northeast,organic,consumer,Silver
B003275,2025-10-11,West,referral,enthusiast,Bronze
B003276,2025-03-30,Northeast,affiliate,consumer,Bronze
B003277,2024-08-30,Central,paid_search,enthusiast,Bronze
B003278,2024-04-22,West,affiliate,consumer,Bronze
B003279,2023-10-04,Northeast,organic,consumer,Bronze
B003280,2023-11-19,West,direct,consumer,Bronze
B003281,2024-01-28,Midwest,direct,consumer,Gold
B003282,2025-08-18,South,social,consumer,Silver
B003283,2025-04-06,South,social,consumer,Silver
B003284,2024-10-01,West,paid_search,consumer,Bronze
B003285,2025-08-14,West,paid_search,consumer,Bronze
B003286,2024-01-27,South,direct,consumer,Platinum
B003287,2024-03-12,West,paid_search,consumer,Bronze
B003288,2024-08-24,South,paid_search,consumer,Gold
B003289,2025-12-14,Northeast,paid_search,small_business,Silver
B003290,2025-03-14,Midwest,affiliate,consumer,Bronze
B003291,2025-10-15,Northeast,direct,small_business,Silver
B003292,2024-04-15,South,organic,consumer,Gold
B003293,2025-10-13,Midwest,paid_search,consumer,Gold
B003294,2023-11-07,South,organic,small_business,Silver
B003295,2024-03-27,South,organic,enthusiast,Bronze
B003296,2024-12-21,West,paid_search,enthusiast,Silver
B003297,2023-10-18,Midwest,referral,consumer,Bronze
B003298,2025-10-22,West,social,consumer,Bronze
B003299,2025-10-30,Midwest,organic,consumer,Silver
B003300,2025-01-07,South,affiliate,small_business,Bronze
B003301,2024-06-06,South,referral,consumer,Gold
B003302,2023-12-01,West,paid_search,consumer,Platinum
B003303,2025-03-18,Northeast,organic,consumer,Bronze
B003304,2025-01-03,South,referral,consumer,Bronze
B003305,2025-07-24,West,organic,consumer,Silver
B003306,2025-03-03,West,direct,consumer,Bronze
B003307,2023-12-28,Midwest,referral,consumer,Bronze
B003308,2023-12-22,Northeast,direct,consumer,Gold
B003309,2025-08-12,Northeast,organic,consumer,Bronze
B003310,2024-01-25,Midwest,organic,consumer,Bronze
B003311,2026-01-03,West,direct,consumer,Bronze
B003312,2023-12-08,South,social,enthusiast,Bronze
B003313,2025-06-26,Northeast,paid_search,consumer,Gold
B003314,2026-02-05,Northeast,social,enthusiast,Gold
B003315,2024-10-08,Midwest,organic,consumer,Bronze
B003316,2023-10-24,West,affiliate,consumer,Bronze
B003317,2025-11-07,Northeast,email,enthusiast,Gold
B003318,2024-02-20,Northeast,affiliate,consumer,Silver
B003319,2024-12-25,South,social,consumer,Silver
B003320,2026-02-13,Northeast,email,enthusiast,Bronze
B003321,2025-07-10,Midwest,affiliate,consumer,Silver
B003322,2023-10-15,Northeast,organic,consumer,Bronze
B003323,2025-09-17,Midwest,affiliate,enthusiast,Bronze
B003324,2024-01-27,West,organic,consumer,Silver
B003325,2025-07-15,Central,paid_search,consumer,Bronze
B003326,2025-03-20,Central,affiliate,small_business,Silver
B003327,2024-05-21,South,organic,small_business,Silver
B003328,2024-09-22,Northeast,organic,consumer,Silver
B003329,2023-12-19,South,affiliate,consumer,Silver
B003330,2026-02-15,West,paid_search,small_business,Bronze
B003331,2024-04-06,Northeast,social,small_business,Silver
B003332,2024-06-09,South,paid_search,consumer,Gold
B003333,2024-12-03,South,affiliate,consumer,Bronze
B003334,2025-05-06,South,direct,consumer,Gold
B003335,2024-12-05,West,organic,consumer,Platinum
B003336,2024-12-05,Midwest,referral,small_business,Silver
B003337,2025-02-13,Midwest,organic,enthusiast,Bronze
B003338,2025-10-21,Central,paid_search,consumer,Silver
B003339,2024-08-27,Northeast,paid_search,enthusiast,Bronze
B003340,2025-09-28,Northeast,organic,small_business,Bronze
B003341,2025-08-18,South,organic,consumer,Bronze
B003342,2026-01-23,Midwest,referral,enthusiast,Silver
B003343,2025-12-11,Midwest,referral,consumer,Silver
B003344,2025-08-28,Northeast,email,enthusiast,Bronze
B003345,2024-04-14,Central,direct,consumer,Bronze
B003346,2025-08-06,South,paid_search,consumer,Bronze
B003347,2025-07-03,South,organic,consumer,Bronze
B003348,2024-05-23,Midwest,organic,consumer,Silver
B003349,2025-05-11,Central,social,consumer,Bronze
B003350,2024-04-19,Midwest,direct,consumer,Bronze
B003351,2024-12-21,Central,paid_search,consumer,Bronze
B003352,2025-08-27,Northeast,organic,consumer,Gold
B003353,2024-02-21,Midwest,paid_search,consumer,Silver
B003354,2024-07-05,West,direct,consumer,Gold
B003355,2025-08-25,Midwest,social,consumer,Bronze
B003356,2024-10-19,South,referral,enthusiast,Bronze
B003357,2026-01-23,Central,social,small_business,Bronze
B003358,2023-09-10,Northeast,paid_search,consumer,Bronze
B003359,2025-06-20,South,paid_search,consumer,Bronze
B003360,2025-09-12,West,referral,consumer,Gold
B003361,2025-12-15,Central,referral,consumer,Bronze
B003362,2024-01-23,Central,paid_search,consumer,Bronze
B003363,2026-02-13,Central,paid_search,consumer,Bronze
B003364,2024-08-24,Northeast,organic,consumer,Bronze
B003365,2024-07-19,Central,organic,enthusiast,Silver
B003366,2024-07-22,South,organic,consumer,Bronze
B003367,2025-04-05,Midwest,organic,consumer,Bronze
B003368,2025-04-24,South,affiliate,consumer,Silver
B003369,2024-11-06,West,direct,consumer,Bronze
B003370,2023-11-06,Midwest,referral,enthusiast,Bronze
B003371,2026-02-15,West,referral,consumer,Silver
B003372,2024-03-22,Northeast,email,consumer,Bronze
B003373,2023-11-27,Northeast,email,consumer,Gold
B003374,2025-02-27,South,paid_search,consumer,Gold
B003375,2024-09-11,Northeast,organic,consumer,Bronze
B003376,2025-03-15,West,organic,consumer,Silver
B003377,2025-11-06,South,direct,consumer,Bronze
B003378,2023-11-30,Midwest,organic,consumer,Gold
B003379,2024-05-18,Northeast,paid_search,consumer,Bronze
B003380,2024-12-15,Northeast,social,consumer,Silver
B003381,2025-08-19,Midwest,affiliate,enthusiast,Bronze
B003382,2025-03-01,South,social,consumer,Gold
B003383,2024-08-15,South,referral,consumer,Platinum
B003384,2025-03-10,South,social,consumer,Bronze
B003385,2026-02-09,South,direct,small_business,Bronze
B003386,2024-11-12,Midwest,organic,consumer,Silver
B003387,2025-11-14,Northeast,direct,consumer,Silver
B003388,2025-08-11,South,social,consumer,Bronze
B003389,2024-06-02,West,organic,consumer,Silver
B003390,2024-04-16,Midwest,email,consumer,Silver
B003391,2025-08-03,Midwest,direct,consumer,Gold
B003392,2024-03-09,South,direct,consumer,Silver
B003393,2024-07-05,Central,direct,consumer,Silver
B003394,2024-04-03,South,paid_search,consumer,Bronze
B003395,2025-03-07,South,organic,consumer,Bronze
B003396,2024-05-27,Central,organic,consumer,Silver
B003397,2025-04-23,Midwest,direct,consumer,Silver
B003398,2025-12-30,Midwest,direct,enthusiast,Gold
B003399,2025-09-26,Central,email,small_business,Bronze
B003400,2026-01-11,Northeast,direct,consumer,Bronze
B003401,2023-09-25,West,affiliate,consumer,Bronze
B003402,2024-10-21,Midwest,organic,enthusiast,Silver
B003403,2024-03-21,South,organic,consumer,Bronze
B003404,2025-12-15,South,social,consumer,Bronze
B003405,2025-06-11,Northeast,referral,consumer,Bronze
B003406,2024-06-20,Central,organic,consumer,Bronze
B003407,2025-01-27,Northeast,direct,consumer,Bronze
B003408,2025-03-06,South,affiliate,small_business,Platinum
B003409,2024-11-26,West,paid_search,enthusiast,Gold
B003410,2024-11-07,West,direct,consumer,Bronze
B003411,2023-10-23,Northeast,social,consumer,Silver
B003412,2024-10-18,West,referral,enthusiast,Silver
