refund_id,order_id,refund_date,refund_reason,refund_amount,full_refund_flag
R00007487,O00042131,2025-03-08,buyer_remorse,36.87,0
R00007488,O00042141,2024-11-28,order_cancelled,16.14,1
R00007489,O00042144,2025-02-08,not_as_described,248.11,0
R00007490,O00042150,2025-08-04,not_as_described,38.47,0
R00007491,O00042164,2025-12-13,buyer_remorse,8.02,0
R00007492,O00042184,2026-02-22,not_as_described,8.92,0
R00007493,O00042188,2024-12-15,order_cancelled,111.35,1
R00007494,O00042189,2025-10-26,fraud_suspected,260.61,1
R00007495,O00042200,2024-04-12,fraud_suspected,44.61,0
R00007496,O00042201,2026-02-04,fraud_suspected,56.48,0
R00007497,O00042224,2026-03-12,not_as_described,204.62,0
R00007498,O00042241,2025-01-04,damaged_item,16.04,1
R00007499,O00042245,2025-01-15,buyer_remorse,21.81,0
R00007500,O00042247,2024-12-26,not_as_described,74.15,0
R00007501,O00042248,2024-11-11,order_cancelled,163.48,1
R00007502,O00042256,2025-09-26,not_as_described,29.13,0
R00007503,O00042260,2025-10-13,not_as_described,7.61,0
R00007504,O00042261,2026-03-12,damaged_item,12.49,0
R00007505,O00042263,2025-07-02,not_as_described,49.37,0
R00007506,O00042265,2025-12-18,not_as_described,14.36,0
R00007507,O00042282,2024-11-25,damaged_item,6.43,0
R00007508,O00042292,2024-09-04,damaged_item,69.65,0
R00007509,O00042293,2024-07-25,damaged_item,21.4,0
R00007510,O00042294,2024-12-07,damaged_item,21.74,0
R00007511,O00042295,2024-11-01,order_cancelled,21.36,0
R00007512,O00042298,2024-06-01,not_as_described,86.54,0
R00007513,O00042299,2024-07-13,order_cancelled,9.13,1
R00007514,O00042300,2025-06-04,buyer_remorse,95.45,1
R00007515,O00042305,2025-11-28,damaged_item,6.59,0
R00007516,O00042306,2025-12-04,order_cancelled,144.88,1
R00007517,O00042309,2024-09-02,order_cancelled,29.18,1
R00007518,O00042311,2025-05-29,buyer_remorse,188.27,1
R00007519,O00042319,2024-11-02,buyer_remorse,22.47,0
R00007520,O00042322,2025-01-14,buyer_remorse,60.57,1
R00007521,O00042333,2024-12-20,item_not_received,292.51,0
R00007522,O00042347,2025-10-24,order_cancelled,66.35,1
R00007523,O00042351,2025-01-08,not_as_described,81.28,1
R00007524,O00042355,2024-10-25,not_as_described,12.71,0
R00007525,O00042358,2025-03-13,buyer_remorse,35.23,0
R00007526,O00042359,2024-12-25,buyer_remorse,37.8,0
R00007527,O00042362,2024-10-04,order_cancelled,146.89,1
R00007528,O00042377,2025-05-05,buyer_remorse,68.71,0
R00007529,O00042386,2024-04-15,not_as_described,17.46,0
R00007530,O00042391,2024-08-30,order_cancelled,14.4,0
R00007531,O00042397,2024-07-17,buyer_remorse,143.08,0
R00007532,O00042417,2025-12-27,order_cancelled,177.37,1
R00007533,O00042420,2024-11-29,buyer_remorse,19.05,0
R00007534,O00042421,2026-01-03,not_as_described,41.32,0
R00007535,O00042424,2025-07-21,late_delivery,43.25,1
R00007536,O00042427,2024-08-25,damaged_item,91.05,0
R00007537,O00042434,2024-12-14,damaged_item,37.01,1
R00007538,O00042440,2025-03-19,not_as_described,106.15,0
R00007539,O00042449,2025-09-06,not_as_described,28.15,0
R00007540,O00042451,2026-01-11,not_as_described,49.01,1
R00007541,O00042452,2026-01-22,buyer_remorse,64.0,0
R00007542,O00042458,2026-01-11,order_cancelled,38.07,0
R00007543,O00042470,2026-02-26,not_as_described,47.74,0
R00007544,O00042487,2026-02-07,buyer_remorse,59.42,0
R00007545,O00042496,2025-11-20,not_as_described,87.98,0
R00007546,O00042507,2024-12-18,buyer_remorse,71.97,0
R00007547,O00042510,2025-03-04,buyer_remorse,160.9,0
R00007548,O00042522,2025-06-03,not_as_described,11.46,0
R00007549,O00042524,2025-05-05,order_cancelled,18.85,0
R00007550,O00042533,2025-06-04,buyer_remorse,343.66,0
R00007551,O00042535,2025-01-12,not_as_described,63.59,0
R00007552,O00042555,2025-08-04,not_as_described,25.17,0
R00007553,O00042557,2025-11-17,not_as_described,114.29,0
R00007554,O00042558,2026-01-12,damaged_item,16.81,0
R00007555,O00042581,2025-04-20,buyer_remorse,102.57,1
R00007556,O00042587,2025-09-10,damaged_item,24.15,0
R00007557,O00042593,2025-04-10,order_cancelled,106.56,1
R00007558,O00042600,2025-01-22,not_as_described,3.7,0
R00007559,O00042608,2026-03-04,damaged_item,47.88,0
R00007560,O00042612,2025-10-02,damaged_item,107.16,1
R00007561,O00042663,2026-01-10,not_as_described,60.32,1
R00007562,O00042668,2025-10-04,damaged_item,33.44,1
R00007563,O00042670,2025-05-28,buyer_remorse,52.88,1
R00007564,O00042676,2026-01-08,damaged_item,92.45,1
R00007565,O00042686,2025-05-15,not_as_described,293.43,1
R00007566,O00042695,2025-09-11,buyer_remorse,30.28,0
R00007567,O00042696,2024-12-27,buyer_remorse,6.55,0
R00007568,O00042703,2024-07-18,buyer_remorse,37.44,1
R00007569,O00042706,2024-06-17,order_cancelled,1231.14,1
R00007570,O00042721,2024-06-14,buyer_remorse,24.18,0
R00007571,O00042723,2025-12-22,not_as_described,125.82,0
R00007572,O00042729,2025-06-29,not_as_described,27.91,0
R00007573,O00042733,2026-02-16,order_cancelled,380.51,1
R00007574,O00042741,2024-08-06,damaged_item,19.27,1
R00007575,O00042742,2025-07-30,not_as_described,15.65,0
R00007576,O00042743,2025-11-29,item_not_received,174.33,0
R00007577,O00042750,2025-04-28,not_as_described,197.71,0
R00007578,O00042751,2025-11-21,not_as_described,53.48,0
R00007579,O00042761,2026-03-23,buyer_remorse,32.33,0
R00007580,O00042768,2025-01-16,damaged_item,15.29,0
R00007581,O00042770,2025-03-02,not_as_described,132.33,1
R00007582,O00042773,2025-03-27,not_as_described,48.41,0
R00007583,O00042774,2026-02-17,buyer_remorse,101.11,0
R00007584,O00042779,2024-06-10,order_cancelled,67.16,1
R00007585,O00042794,2026-01-07,not_as_described,50.33,1
R00007586,O00042795,2025-01-03,buyer_remorse,90.71,0
R00007587,O00042801,2025-11-10,not_as_described,87.34,1
R00007588,O00042807,2026-02-24,not_as_described,840.48,0
R00007589,O00042817,2024-08-18,damaged_item,39.01,0
R00007590,O00042831,2025-02-25,damaged_item,420.09,1
R00007591,O00042839,2025-03-01,order_cancelled,170.33,1
R00007592,O00042840,2024-09-18,damaged_item,28.52,0
R00007593,O00042844,2026-02-06,not_as_described,187.13,1
R00007594,O00042847,2025-01-21,not_as_described,16.87,0
R00007595,O00042852,2024-12-14,buyer_remorse,13.87,0
R00007596,O00042859,2026-02-03,damaged_item,118.06,1
R00007597,O00042868,2024-07-21,not_as_described,27.42,0
R00007598,O00042869,2025-07-30,not_as_described,67.68,0
R00007599,O00042870,2025-05-12,buyer_remorse,297.0,1
R00007600,O00042871,2024-08-26,not_as_described,13.93,1
R00007601,O00042873,2025-12-25,damaged_item,171.91,0
R00007602,O00042877,2024-11-14,not_as_described,22.32,0
R00007603,O00042885,2025-06-14,buyer_remorse,104.65,0
R00007604,O00042891,2025-08-19,buyer_remorse,35.69,0
R00007605,O00042897,2025-08-18,damaged_item,224.53,1
R00007606,O00042908,2025-02-26,not_as_described,22.04,0
R00007607,O00042909,2025-03-05,order_cancelled,229.29,1
R00007608,O00042912,2025-04-29,damaged_item,22.01,0
R00007609,O00042914,2025-10-26,order_cancelled,325.66,1
R00007610,O00042928,2025-05-07,buyer_remorse,42.09,0
R00007611,O00042929,2025-05-10,not_as_described,259.91,0
R00007612,O00042931,2025-07-23,not_as_described,1130.22,1
R00007613,O00042944,2024-08-19,buyer_remorse,399.32,0
R00007614,O00042946,2025-04-28,order_cancelled,77.35,1
R00007615,O00042952,2024-09-24,damaged_item,60.33,1
R00007616,O00042964,2025-03-29,not_as_described,39.52,0
R00007617,O00042969,2026-01-21,not_as_described,18.27,0
R00007618,O00042970,2024-10-19,damaged_item,17.74,0
R00007619,O00042973,2025-06-05,not_as_described,14.59,0
R00007620,O00042974,2024-12-30,buyer_remorse,43.22,0
R00007621,O00042978,2025-06-22,fraud_suspected,231.15,1
R00007622,O00042979,2025-06-21,fraud_suspected,102.32,1
R00007623,O00043003,2025-07-28,buyer_remorse,470.01,0
R00007624,O00043022,2026-02-16,buyer_remorse,251.3,1
R00007625,O00043031,2025-12-25,order_cancelled,67.41,1
R00007626,O00043041,2025-11-01,buyer_remorse,215.93,1
R00007627,O00043042,2026-02-01,order_cancelled,71.54,1
R00007628,O00043073,2025-03-04,fraud_suspected,5.49,0
R00007629,O00043079,2025-05-09,fraud_suspected,23.21,0
R00007630,O00043080,2025-07-14,fraud_suspected,769.32,1
R00007631,O00043085,2025-11-12,fraud_suspected,63.55,1
R00007632,O00043105,2024-12-03,not_as_described,180.94,0
R00007633,O00043107,2025-08-05,damaged_item,22.93,0
R00007634,O00043112,2024-12-13,buyer_remorse,5.73,0
R00007635,O00043115,2025-11-25,order_cancelled,62.91,1
R00007636,O00043131,2025-08-22,buyer_remorse,12.77,0
R00007637,O00043136,2024-08-29,not_as_described,165.17,1
R00007638,O00043147,2024-12-13,damaged_item,60.21,0
R00007639,O00043150,2026-01-30,damaged_item,6.79,0
R00007640,O00043151,2025-10-13,buyer_remorse,17.97,0
R00007641,O00043152,2025-07-31,not_as_described,17.66,0
R00007642,O00043155,2025-11-16,order_cancelled,31.34,1
R00007643,O00043172,2025-10-18,buyer_remorse,89.66,0
R00007644,O00043175,2025-08-02,not_as_described,15.07,0
R00007645,O00043176,2025-10-03,damaged_item,39.89,0
R00007646,O00043195,2025-02-26,not_as_described,28.98,0
R00007647,O00043198,2025-09-29,damaged_item,20.82,1
R00007648,O00043199,2025-09-18,buyer_remorse,52.6,1
R00007649,O00043205,2026-02-17,fraud_suspected,213.12,1
R00007650,O00043207,2025-12-17,order_cancelled,110.33,1
R00007651,O00043222,2025-08-03,order_cancelled,5.96,0
R00007652,O00043236,2025-07-17,fraud_suspected,262.64,0
R00007653,O00043239,2025-03-10,not_as_described,13.97,0
R00007654,O00043243,2025-09-08,order_cancelled,144.89,1
R00007655,O00043245,2025-12-19,fraud_suspected,259.87,1
R00007656,O00043247,2026-01-24,buyer_remorse,10.03,0
R00007657,O00043257,2025-10-21,order_cancelled,323.83,0
R00007658,O00043274,2024-12-29,order_cancelled,115.61,1
R00007659,O00043277,2025-09-20,damaged_item,48.17,0
R00007660,O00043283,2025-03-09,not_as_described,35.8,0
R00007661,O00043285,2025-09-11,damaged_item,172.54,1
R00007662,O00043286,2025-06-23,buyer_remorse,36.02,0
R00007663,O00043295,2025-04-25,damaged_item,62.49,1
R00007664,O00043303,2025-04-15,not_as_described,229.22,0
R00007665,O00043304,2025-02-09,not_as_described,440.79,1
R00007666,O00043315,2025-07-11,not_as_described,29.9,0
R00007667,O00043316,2025-06-02,buyer_remorse,11.62,0
R00007668,O00043335,2024-09-14,not_as_described,235.39,0
R00007669,O00043346,2025-07-25,fraud_suspected,14.62,0
R00007670,O00043356,2026-01-29,fraud_suspected,68.16,0
R00007671,O00043363,2025-05-15,fraud_suspected,32.1,0
R00007672,O00043364,2025-07-25,fraud_suspected,295.25,1
R00007673,O00043365,2025-05-27,fraud_suspected,165.22,1
R00007674,O00043368,2025-04-15,fraud_suspected,73.65,0
R00007675,O00043372,2026-02-05,fraud_suspected,27.46,0
R00007676,O00043376,2026-02-28,fraud_suspected,108.43,0
R00007677,O00043378,2025-08-28,fraud_suspected,164.17,0
R00007678,O00043381,2026-01-31,fraud_suspected,86.5,0
R00007679,O00043400,2024-08-08,not_as_described,18.12,0
R00007680,O00043414,2026-02-22,damaged_item,157.39,0
R00007681,O00043428,2026-02-05,buyer_remorse,392.67,1
R00007682,O00043436,2025-12-29,not_as_described,52.11,0
R00007683,O00043441,2026-02-11,buyer_remorse,1181.32,1
R00007684,O00043443,2025-12-17,damaged_item,269.78,0
R00007685,O00043448,2024-07-09,buyer_remorse,16.78,0
R00007686,O00043450,2026-02-02,damaged_item,89.29,0
R00007687,O00043452,2026-03-24,buyer_remorse,129.72,0
R00007688,O00043461,2024-08-06,buyer_remorse,166.75,0
R00007689,O00043477,2025-11-04,order_cancelled,147.38,1
R00007690,O00043499,2024-09-20,buyer_remorse,128.71,0
R00007691,O00043503,2025-07-10,buyer_remorse,29.38,0
R00007692,O00043504,2026-03-01,damaged_item,12.27,0
R00007693,O00043509,2026-01-15,damaged_item,19.68,0
R00007694,O00043510,2025-12-30,damaged_item,19.7,1
R00007695,O00043514,2026-02-02,order_cancelled,92.27,1
R00007696,O00043517,2025-01-17,buyer_remorse,2.75,0
R00007697,O00043523,2026-01-25,damaged_item,86.05,0
R00007698,O00043524,2025-11-11,not_as_described,41.59,1
R00007699,O00043531,2026-01-12,damaged_item,76.22,0
R00007700,O00043542,2026-01-08,damaged_item,27.75,0
R00007701,O00043546,2025-12-31,not_as_described,37.42,0
R00007702,O00043548,2024-08-16,buyer_remorse,579.43,1
R00007703,O00043549,2024-12-31,buyer_remorse,85.72,0
R00007704,O00043550,2025-05-23,buyer_remorse,10.88,0
R00007705,O00043551,2025-01-23,damaged_item,59.2,1
R00007706,O00043556,2025-06-24,not_as_described,59.29,0
R00007707,O00043559,2024-07-02,not_as_described,57.7,0
R00007708,O00043560,2025-08-11,buyer_remorse,15.2,0
R00007709,O00043561,2024-07-03,order_cancelled,90.75,1
R00007710,O00043562,2025-05-25,damaged_item,44.97,0
R00007711,O00043567,2026-02-01,not_as_described,699.67,1
R00007712,O00043573,2024-05-12,not_as_described,86.58,0
R00007713,O00043587,2025-09-13,not_as_described,13.9,0
R00007714,O00043616,2026-03-06,not_as_described,79.81,1
R00007715,O00043617,2026-02-16,not_as_described,109.07,1
R00007716,O00043619,2026-03-31,not_as_described,97.74,0
R00007717,O00043622,2025-08-28,buyer_remorse,9.84,0
R00007718,O00043624,2024-12-05,not_as_described,114.2,0
R00007719,O00043631,2024-11-01,not_as_described,108.5,1
R00007720,O00043632,2025-06-29,not_as_described,11.41,0
R00007721,O00043633,2025-08-01,buyer_remorse,17.23,0
R00007722,O00043641,2025-04-30,not_as_described,26.97,0
R00007723,O00043642,2025-07-09,damaged_item,108.2,1
R00007724,O00043643,2025-02-12,buyer_remorse,12.09,0
R00007725,O00043651,2025-09-02,damaged_item,41.32,0
R00007726,O00043652,2025-04-29,not_as_described,149.55,1
R00007727,O00043655,2025-05-22,not_as_described,13.38,0
R00007728,O00043661,2025-12-08,not_as_described,139.01,1
R00007729,O00043668,2025-09-07,buyer_remorse,13.47,0
R00007730,O00043675,2025-10-11,damaged_item,89.56,0
R00007731,O00043678,2025-10-22,not_as_described,19.61,0
R00007732,O00043682,2025-04-17,not_as_described,32.55,0
R00007733,O00043683,2025-04-22,late_delivery,9.56,0
R00007734,O00043690,2025-10-31,not_as_described,90.96,0
R00007735,O00043697,2025-12-03,damaged_item,23.15,0
R00007736,O00043712,2025-07-14,damaged_item,159.43,0
R00007737,O00043728,2025-11-24,damaged_item,26.25,0
R00007738,O00043744,2025-01-09,buyer_remorse,12.07,0
R00007739,O00043750,2025-09-13,not_as_described,175.28,0
R00007740,O00043751,2026-01-03,not_as_described,29.22,0
R00007741,O00043754,2026-02-27,buyer_remorse,69.95,0
R00007742,O00043758,2025-04-11,buyer_remorse,46.01,0
R00007743,O00043760,2025-11-26,buyer_remorse,99.33,0
R00007744,O00043761,2026-01-08,buyer_remorse,332.66,0
R00007745,O00043770,2025-06-07,not_as_described,173.58,0
R00007746,O00043773,2025-05-15,not_as_described,282.11,1
R00007747,O00043774,2025-01-28,not_as_described,83.79,1
R00007748,O00043775,2025-01-08,order_cancelled,37.26,1
R00007749,O00043777,2026-01-15,not_as_described,53.36,0
R00007750,O00043786,2025-03-25,not_as_described,24.73,0
R00007751,O00043787,2025-07-04,buyer_remorse,161.85,0
R00007752,O00043791,2025-01-22,buyer_remorse,326.19,0
R00007753,O00043796,2024-12-31,buyer_remorse,12.54,0
R00007754,O00043799,2025-12-09,damaged_item,22.13,0
R00007755,O00043800,2025-10-18,not_as_described,46.69,0
R00007756,O00043801,2025-05-26,buyer_remorse,32.01,0
R00007757,O00043808,2025-01-01,damaged_item,31.59,0
R00007758,O00043810,2025-02-04,not_as_described,116.55,0
R00007759,O00043812,2025-10-25,not_as_described,31.33,0
R00007760,O00043813,2024-09-26,damaged_item,38.32,0
R00007761,O00043814,2025-06-16,order_cancelled,45.3,1
R00007762,O00043819,2025-09-11,damaged_item,55.05,0
R00007763,O00043821,2025-12-12,not_as_described,18.34,0
R00007764,O00043822,2025-01-20,damaged_item,7.97,0
R00007765,O00043826,2024-10-22,not_as_described,37.39,0
R00007766,O00043827,2025-12-14,buyer_remorse,16.59,0
R00007767,O00043838,2026-01-07,not_as_described,119.92,0
R00007768,O00043839,2025-08-18,not_as_described,37.39,1
R00007769,O00043842,2026-01-28,damaged_item,65.25,0
R00007770,O00043843,2026-01-27,not_as_described,12.43,0
R00007771,O00043848,2025-09-27,buyer_remorse,54.61,1
R00007772,O00043856,2025-08-04,not_as_described,12.57,0
R00007773,O00043858,2026-03-09,damaged_item,570.36,1
R00007774,O00043861,2024-07-18,not_as_described,71.6,0
R00007775,O00043866,2024-11-27,order_cancelled,221.58,1
R00007776,O00043876,2024-08-15,order_cancelled,40.36,1
R00007777,O00043880,2025-02-12,not_as_described,114.3,0
R00007778,O00043897,2025-03-03,damaged_item,135.24,0
R00007779,O00043911,2025-06-27,not_as_described,29.24,0
R00007780,O00043926,2025-11-29,buyer_remorse,45.95,0
R00007781,O00043939,2026-02-13,not_as_described,107.11,0
R00007782,O00043942,2025-09-13,not_as_described,76.43,1
R00007783,O00043944,2025-09-14,order_cancelled,51.96,1
R00007784,O00043946,2025-08-11,not_as_described,362.58,1
R00007785,O00043947,2025-11-09,damaged_item,23.16,1
R00007786,O00043960,2025-05-07,order_cancelled,70.44,1
R00007787,O00043974,2026-02-16,not_as_described,57.24,0
R00007788,O00043979,2025-10-27,not_as_described,82.37,1
R00007789,O00043990,2026-03-12,not_as_described,8.22,0
R00007790,O00043996,2025-01-14,damaged_item,66.0,0
R00007791,O00043998,2025-01-27,damaged_item,35.75,0
R00007792,O00043999,2026-03-01,not_as_described,39.52,1
R00007793,O00044007,2025-04-27,damaged_item,43.91,0
R00007794,O00044011,2025-10-05,not_as_described,143.81,0
R00007795,O00044019,2025-08-19,not_as_described,47.63,0
R00007796,O00044026,2025-04-27,damaged_item,19.54,0
R00007797,O00044036,2025-10-20,late_delivery,595.64,1
R00007798,O00044037,2025-01-27,damaged_item,153.07,0
R00007799,O00044044,2024-08-27,not_as_described,81.87,0
R00007800,O00044047,2025-03-18,buyer_remorse,174.12,1
R00007801,O00044055,2025-01-03,buyer_remorse,100.92,0
R00007802,O00044056,2025-06-12,damaged_item,225.98,0
R00007803,O00044060,2026-01-30,damaged_item,163.84,0
R00007804,O00044073,2026-01-08,item_not_received,29.67,0
R00007805,O00044075,2024-09-16,not_as_described,25.8,0
R00007806,O00044081,2025-01-04,not_as_described,109.02,0
R00007807,O00044084,2025-01-22,not_as_described,77.76,1
R00007808,O00044086,2026-01-11,buyer_remorse,117.53,0
R00007809,O00044092,2025-07-15,buyer_remorse,26.91,0
R00007810,O00044094,2024-05-11,buyer_remorse,72.21,0
R00007811,O00044099,2025-03-28,damaged_item,229.47,1
R00007812,O00044102,2025-09-28,not_as_described,52.61,0
R00007813,O00044104,2024-08-04,buyer_remorse,25.32,0
R00007814,O00044113,2025-06-19,order_cancelled,520.02,1
R00007815,O00044121,2025-01-01,not_as_described,156.11,0
R00007816,O00044151,2025-05-24,buyer_remorse,83.49,0
R00007817,O00044153,2024-10-30,not_as_described,64.11,0
R00007818,O00044161,2025-03-19,damaged_item,21.29,1
R00007819,O00044168,2025-07-03,not_as_described,22.5,0
R00007820,O00044173,2025-07-09,not_as_described,17.59,0
R00007821,O00044177,2025-04-14,not_as_described,17.86,0
R00007822,O00044188,2026-02-27,damaged_item,30.59,0
R00007823,O00044193,2025-04-29,not_as_described,38.98,0
R00007824,O00044207,2025-09-24,not_as_described,78.8,0
R00007825,O00044217,2024-12-31,damaged_item,101.65,1
R00007826,O00044218,2024-03-29,not_as_described,91.17,1
R00007827,O00044220,2026-01-15,not_as_described,59.45,1
R00007828,O00044227,2025-07-10,not_as_described,31.41,0
R00007829,O00044228,2025-04-28,not_as_described,33.25,1
R00007830,O00044230,2025-07-04,buyer_remorse,22.59,0
R00007831,O00044237,2025-05-29,damaged_item,137.61,0
R00007832,O00044243,2026-03-13,not_as_described,22.52,0
R00007833,O00044250,2024-10-25,order_cancelled,1496.26,1
R00007834,O00044253,2024-11-18,buyer_remorse,30.22,0
R00007835,O00044256,2025-12-18,order_cancelled,196.43,1
R00007836,O00044259,2026-01-02,item_not_received,169.43,0
R00007837,O00044260,2026-01-22,buyer_remorse,10.54,0
R00007838,O00044266,2025-12-28,order_cancelled,314.62,0
R00007839,O00044268,2026-01-21,damaged_item,139.45,0
R00007840,O00044287,2025-11-21,not_as_described,50.42,0
R00007841,O00044292,2025-11-19,not_as_described,70.01,1
R00007842,O00044320,2024-04-08,not_as_described,25.95,0
R00007843,O00044325,2025-12-13,not_as_described,18.47,0
R00007844,O00044327,2025-10-18,buyer_remorse,8.87,0
R00007845,O00044336,2025-01-09,damaged_item,30.42,0
R00007846,O00044341,2026-02-14,not_as_described,33.69,0
R00007847,O00044343,2025-12-05,order_cancelled,344.07,1
