dispute_id,order_id,dispute_date,dispute_reason,dispute_status,dispute_amount
D00007150,O00051053,2026-01-14,unauthorized_transaction,won_by_buyer,79.85
D00007151,O00051054,2026-01-04,unauthorized_transaction,won_by_buyer,51.0
D00007152,O00051058,2025-12-14,item_not_received,under_review,298.97
D00007153,O00051061,2025-11-21,late_delivery,won_by_seller,164.05
D00007154,O00051062,2026-01-22,not_as_described,won_by_buyer,59.51
D00007155,O00051064,2025-09-28,damaged_item,won_by_buyer,110.51
D00007156,O00051066,2025-07-17,not_as_described,won_by_seller,25.6
D00007157,O00051068,2025-10-25,unauthorized_transaction,won_by_buyer,10.65
D00007158,O00051083,2026-02-22,damaged_item,won_by_seller,75.15
D00007159,O00051085,2025-07-24,not_as_described,won_by_buyer,65.03
D00007160,O00051086,2026-01-17,damaged_item,under_review,29.01
D00007161,O00051090,2026-02-06,not_as_described,won_by_buyer,105.2
D00007162,O00051099,2026-02-17,item_not_received,won_by_seller,55.6
D00007163,O00051103,2025-12-07,not_as_described,under_review,500.79
D00007164,O00051105,2026-03-31,item_not_received,won_by_buyer,37.06
D00007165,O00051121,2026-01-17,unauthorized_transaction,won_by_buyer,23.67
D00007166,O00051132,2025-07-29,refund_not_processed,won_by_seller,137.23
D00007167,O00051143,2026-03-14,not_as_described,won_by_seller,24.48
D00007168,O00051148,2026-02-06,unauthorized_transaction,under_review,105.67
D00007169,O00051155,2025-08-25,not_as_described,won_by_buyer,39.13
D00007170,O00051171,2026-02-20,item_not_received,won_by_seller,11.23
D00007171,O00051173,2025-10-21,not_as_described,won_by_seller,31.5
D00007172,O00051176,2025-05-01,refund_not_processed,won_by_buyer,73.07
D00007173,O00051191,2025-11-11,not_as_described,won_by_buyer,338.96
D00007174,O00051196,2026-02-21,not_as_described,won_by_seller,9.9
D00007175,O00051197,2025-08-27,item_not_received,won_by_buyer,6.78
D00007176,O00051198,2026-02-17,not_as_described,won_by_seller,21.88
D00007177,O00051199,2025-12-15,unauthorized_transaction,won_by_buyer,47.37
D00007178,O00051201,2025-12-06,not_as_described,won_by_seller,14.98
D00007179,O00051213,2026-01-19,not_as_described,won_by_seller,36.86
D00007180,O00051223,2025-09-22,unauthorized_transaction,won_by_buyer,23.37
D00007181,O00051227,2025-12-30,damaged_item,under_review,39.65
D00007182,O00051233,2024-12-02,item_not_received,won_by_buyer,158.31
D00007183,O00051237,2025-10-07,refund_not_processed,under_review,24.23
D00007184,O00051239,2025-12-10,damaged_item,under_review,206.97
D00007185,O00051240,2025-07-06,item_not_received,won_by_buyer,19.96
D00007186,O00051259,2025-12-04,damaged_item,under_review,109.99
D00007187,O00051265,2025-03-16,refund_not_processed,under_review,103.85
D00007188,O00051274,2024-09-18,refund_not_processed,under_review,78.94
D00007189,O00051297,2024-10-11,not_as_described,won_by_seller,106.45
D00007190,O00051298,2025-05-15,damaged_item,won_by_seller,79.03
D00007191,O00051300,2025-01-01,not_as_described,won_by_buyer,170.93
D00007192,O00051308,2025-09-19,item_not_received,won_by_seller,30.82
D00007193,O00051310,2025-09-21,item_not_received,won_by_buyer,112.95
D00007194,O00051312,2026-01-28,not_as_described,won_by_seller,16.93
D00007195,O00051316,2025-02-09,not_as_described,under_review,22.03
D00007196,O00051320,2025-12-23,unauthorized_transaction,under_review,385.12
D00007197,O00051330,2025-11-30,not_as_described,won_by_buyer,44.57
D00007198,O00051332,2025-03-18,unauthorized_transaction,won_by_seller,419.05
D00007199,O00051334,2025-06-16,item_not_received,won_by_seller,15.89
D00007200,O00051339,2025-07-28,damaged_item,won_by_seller,12.19
D00007201,O00051359,2025-11-14,not_as_described,won_by_buyer,177.38
D00007202,O00051364,2025-10-12,damaged_item,won_by_buyer,23.99
D00007203,O00051366,2025-07-04,item_not_received,under_review,78.57
D00007204,O00051371,2025-10-20,damaged_item,won_by_seller,63.71
D00007205,O00051375,2025-12-09,not_as_described,won_by_seller,18.83
D00007206,O00051377,2025-08-19,item_not_received,won_by_seller,56.52
D00007207,O00051393,2025-05-20,unauthorized_transaction,won_by_seller,16.38
D00007208,O00051405,2025-08-13,item_not_received,won_by_seller,98.76
D00007209,O00051409,2025-12-02,not_as_described,under_review,14.05
D00007210,O00051434,2025-02-10,refund_not_processed,won_by_buyer,24.45
D00007211,O00051439,2025-03-19,damaged_item,won_by_seller,16.78
D00007212,O00051446,2024-10-15,refund_not_processed,won_by_seller,63.81
D00007213,O00051447,2025-05-12,not_as_described,under_review,35.01
D00007214,O00051450,2025-09-18,unauthorized_transaction,won_by_buyer,117.92
D00007215,O00051451,2025-05-20,item_not_received,won_by_seller,472.59
D00007216,O00051460,2026-04-16,not_as_described,won_by_buyer,20.58
D00007217,O00051463,2025-07-20,refund_not_processed,won_by_seller,324.04
D00007218,O00051469,2025-02-15,damaged_item,won_by_seller,13.91
D00007219,O00051476,2025-08-15,damaged_item,won_by_seller,201.82
D00007220,O00051478,2026-03-07,unauthorized_transaction,under_review,9.27
D00007221,O00051484,2026-02-02,item_not_received,won_by_seller,99.83
D00007222,O00051487,2025-09-06,item_not_received,won_by_seller,24.24
D00007223,O00051497,2026-01-10,item_not_received,won_by_buyer,37.88
D00007224,O00051505,2024-11-28,not_as_described,under_review,47.27
D00007225,O00051524,2025-12-10,not_as_described,under_review,29.88
D00007226,O00051526,2026-02-21,not_as_described,won_by_seller,13.68
D00007227,O00051533,2025-05-03,unauthorized_transaction,won_by_seller,80.07
D00007228,O00051536,2025-03-09,unauthorized_transaction,won_by_buyer,44.93
D00007229,O00051539,2026-02-27,item_not_received,won_by_buyer,20.25
D00007230,O00051549,2026-01-13,not_as_described,won_by_seller,47.56
D00007231,O00051560,2026-04-19,unauthorized_transaction,won_by_buyer,42.9
D00007232,O00051562,2025-05-31,item_not_received,won_by_buyer,13.64
D00007233,O00051574,2025-09-26,not_as_described,won_by_buyer,103.09
D00007234,O00051580,2025-10-16,not_as_described,won_by_seller,348.61
D00007235,O00051588,2026-01-23,late_delivery,won_by_buyer,237.99
D00007236,O00051602,2026-02-07,not_as_described,won_by_buyer,167.57
D00007237,O00051606,2024-08-16,item_not_received,under_review,15.8
D00007238,O00051608,2024-08-28,damaged_item,won_by_seller,111.29
D00007239,O00051609,2025-02-23,damaged_item,won_by_buyer,152.83
D00007240,O00051618,2024-05-23,not_as_described,won_by_seller,152.56
D00007241,O00051632,2025-12-10,item_not_received,under_review,684.61
D00007242,O00051637,2025-02-23,damaged_item,won_by_buyer,64.99
D00007243,O00051648,2024-07-20,unauthorized_transaction,won_by_seller,51.13
D00007244,O00051658,2025-08-02,not_as_described,won_by_buyer,10.34
D00007245,O00051666,2025-05-11,refund_not_processed,won_by_seller,303.79
D00007246,O00051672,2025-04-10,unauthorized_transaction,won_by_seller,95.28
D00007247,O00051674,2024-12-03,unauthorized_transaction,won_by_buyer,18.5
D00007248,O00051678,2025-12-05,not_as_described,won_by_buyer,28.5
D00007249,O00051680,2025-06-05,not_as_described,won_by_seller,287.14
D00007250,O00051692,2025-10-24,not_as_described,under_review,133.46
D00007251,O00051702,2025-07-29,unauthorized_transaction,won_by_buyer,342.21
D00007252,O00051711,2026-03-10,not_as_described,won_by_buyer,406.56
D00007253,O00051714,2025-02-23,unauthorized_transaction,won_by_buyer,22.12
D00007254,O00051719,2025-04-19,unauthorized_transaction,won_by_buyer,11.69
D00007255,O00051723,2024-07-03,unauthorized_transaction,won_by_seller,62.18
D00007256,O00051726,2025-11-12,item_not_received,under_review,136.78
D00007257,O00051728,2024-11-11,not_as_described,won_by_seller,29.94
D00007258,O00051730,2025-10-05,item_not_received,won_by_buyer,36.6
D00007259,O00051762,2025-07-02,refund_not_processed,won_by_seller,30.24
D00007260,O00051766,2024-08-12,not_as_described,won_by_seller,101.24
D00007261,O00051771,2025-10-11,not_as_described,won_by_seller,89.12
D00007262,O00051776,2025-09-09,refund_not_processed,won_by_buyer,575.21
D00007263,O00051779,2024-08-22,not_as_described,won_by_seller,189.98
D00007264,O00051785,2025-08-01,item_not_received,won_by_seller,130.29
D00007265,O00051791,2024-11-30,refund_not_processed,won_by_seller,28.04
D00007266,O00051799,2025-06-22,damaged_item,under_review,43.47
D00007267,O00051802,2026-02-28,damaged_item,won_by_seller,111.27
D00007268,O00051818,2026-03-19,not_as_described,won_by_seller,372.43
D00007269,O00051850,2025-11-29,not_as_described,won_by_buyer,63.63
D00007270,O00051854,2025-05-17,item_not_received,won_by_buyer,43.33
D00007271,O00051873,2024-09-02,not_as_described,under_review,38.53
D00007272,O00051878,2024-06-06,not_as_described,won_by_seller,19.34
D00007273,O00051883,2025-01-08,damaged_item,won_by_seller,68.61
D00007274,O00051887,2024-08-23,not_as_described,won_by_seller,188.47
D00007275,O00051890,2025-08-27,not_as_described,won_by_seller,62.59
D00007276,O00051895,2026-01-13,not_as_described,under_review,18.99
D00007277,O00051899,2025-03-08,item_not_received,won_by_buyer,29.17
D00007278,O00051901,2026-03-23,item_not_received,won_by_buyer,189.38
D00007279,O00051902,2024-11-02,refund_not_processed,won_by_buyer,46.61
D00007280,O00051905,2025-08-16,unauthorized_transaction,won_by_seller,124.63
D00007281,O00051914,2025-10-26,unauthorized_transaction,won_by_seller,40.22
D00007282,O00051923,2026-01-24,unauthorized_transaction,won_by_buyer,52.75
D00007283,O00051925,2025-10-07,unauthorized_transaction,won_by_buyer,30.47
D00007284,O00051935,2025-01-05,not_as_described,won_by_buyer,311.94
D00007285,O00051947,2025-05-22,damaged_item,won_by_seller,24.71
D00007286,O00051959,2026-02-03,unauthorized_transaction,won_by_seller,28.2
D00007287,O00051961,2025-01-28,not_as_described,won_by_seller,216.64
D00007288,O00051962,2025-07-24,item_not_received,won_by_buyer,76.83
D00007289,O00051966,2025-06-02,not_as_described,won_by_buyer,332.62
D00007290,O00051980,2025-03-20,not_as_described,won_by_buyer,12.15
D00007291,O00051985,2025-12-01,item_not_received,won_by_buyer,187.03
D00007292,O00051987,2025-09-06,not_as_described,won_by_buyer,25.1
D00007293,O00052001,2026-03-22,unauthorized_transaction,won_by_buyer,104.41
D00007294,O00052025,2026-04-06,refund_not_processed,won_by_buyer,34.37
D00007295,O00052029,2025-09-22,not_as_described,won_by_buyer,100.89
D00007296,O00052060,2025-03-04,not_as_described,under_review,21.11
D00007297,O00052075,2025-01-23,not_as_described,under_review,24.32
D00007298,O00052076,2024-07-19,not_as_described,won_by_seller,25.64
D00007299,O00052098,2024-11-14,not_as_described,under_review,66.16
D00007300,O00052129,2026-02-20,damaged_item,won_by_buyer,19.4
D00007301,O00052130,2025-05-15,item_not_received,won_by_buyer,31.8
D00007302,O00052134,2025-05-15,refund_not_processed,won_by_buyer,7.26
D00007303,O00052138,2025-11-09,unauthorized_transaction,under_review,85.28
D00007304,O00052144,2025-06-26,item_not_received,won_by_seller,70.84
D00007305,O00052151,2026-02-21,not_as_described,won_by_seller,612.55
D00007306,O00052155,2024-11-02,not_as_described,under_review,44.8
D00007307,O00052160,2026-01-17,item_not_received,won_by_seller,15.06
D00007308,O00052166,2024-04-17,not_as_described,won_by_seller,257.8
D00007309,O00052192,2024-12-27,refund_not_processed,won_by_seller,39.37
D00007310,O00052196,2026-01-16,refund_not_processed,under_review,28.86
D00007311,O00052197,2025-07-31,not_as_described,won_by_buyer,93.83
D00007312,O00052198,2026-01-26,not_as_described,won_by_buyer,12.21
D00007313,O00052200,2024-10-21,damaged_item,under_review,69.59
D00007314,O00052207,2025-01-03,refund_not_processed,under_review,39.27
D00007315,O00052233,2025-12-21,unauthorized_transaction,won_by_seller,81.37
D00007316,O00052241,2025-10-21,not_as_described,under_review,317.31
D00007317,O00052245,2025-04-13,unauthorized_transaction,won_by_seller,357.12
D00007318,O00052247,2025-06-20,not_as_described,won_by_buyer,23.57
D00007319,O00052261,2025-12-05,not_as_described,won_by_buyer,56.82
D00007320,O00052276,2024-09-15,not_as_described,won_by_seller,286.36
D00007321,O00052278,2026-01-14,item_not_received,under_review,12.36
D00007322,O00052282,2025-10-18,damaged_item,won_by_seller,29.0
D00007323,O00052289,2026-02-24,not_as_described,won_by_seller,60.72
D00007324,O00052290,2026-01-18,item_not_received,won_by_seller,72.75
D00007325,O00052291,2025-04-15,unauthorized_transaction,won_by_buyer,177.31
D00007326,O00052308,2024-09-26,item_not_received,won_by_buyer,91.2
D00007327,O00052317,2026-02-22,item_not_received,won_by_seller,25.4
D00007328,O00052323,2025-04-05,item_not_received,under_review,69.2
D00007329,O00052329,2025-07-17,unauthorized_transaction,won_by_seller,32.87
D00007330,O00052332,2025-10-01,item_not_received,under_review,468.94
D00007331,O00052337,2025-06-22,not_as_described,won_by_buyer,72.13
D00007332,O00052342,2025-06-15,not_as_described,won_by_buyer,184.84
D00007333,O00052351,2025-11-20,unauthorized_transaction,won_by_seller,29.66
D00007334,O00052354,2026-01-01,not_as_described,won_by_buyer,38.68
D00007335,O00052359,2025-11-09,unauthorized_transaction,under_review,6.98
D00007336,O00052377,2026-04-04,not_as_described,won_by_buyer,7.82
D00007337,O00052380,2026-01-12,unauthorized_transaction,under_review,5.04
D00007338,O00052384,2024-08-09,item_not_received,won_by_buyer,73.76
D00007339,O00052386,2025-03-14,not_as_described,won_by_buyer,55.0
D00007340,O00052392,2026-01-03,refund_not_processed,won_by_buyer,20.05
D00007341,O00052393,2025-06-14,not_as_described,under_review,19.44
D00007342,O00052398,2026-03-24,unauthorized_transaction,under_review,25.46
D00007343,O00052399,2025-03-09,unauthorized_transaction,won_by_buyer,47.38
D00007344,O00052420,2025-11-05,damaged_item,under_review,9.36
D00007345,O00052430,2026-01-16,unauthorized_transaction,under_review,30.74
D00007346,O00052434,2026-02-02,item_not_received,won_by_seller,92.85
D00007347,O00052457,2025-05-29,not_as_described,won_by_buyer,75.12
D00007348,O00052470,2025-12-28,refund_not_processed,won_by_seller,26.78
D00007349,O00052474,2026-02-12,not_as_described,under_review,1102.85
D00007350,O00052476,2026-01-11,unauthorized_transaction,won_by_buyer,92.54
D00007351,O00052479,2026-02-22,damaged_item,won_by_seller,115.31
D00007352,O00052489,2025-11-24,not_as_described,under_review,35.29
D00007353,O00052490,2025-12-11,item_not_received,won_by_seller,460.65
D00007354,O00052492,2025-12-24,late_delivery,won_by_buyer,191.48
D00007355,O00052493,2025-11-28,not_as_described,won_by_seller,15.27
D00007356,O00052505,2025-12-03,unauthorized_transaction,won_by_buyer,335.49
D00007357,O00052506,2026-01-14,damaged_item,won_by_buyer,46.31
D00007358,O00052521,2025-07-27,unauthorized_transaction,won_by_buyer,207.27
D00007359,O00052528,2025-05-03,item_not_received,won_by_buyer,19.57
D00007360,O00052534,2024-11-20,damaged_item,won_by_seller,15.88
D00007361,O00052542,2026-03-14,damaged_item,won_by_buyer,158.28
D00007362,O00052552,2025-09-14,unauthorized_transaction,won_by_seller,60.76
D00007363,O00052558,2026-01-10,refund_not_processed,won_by_seller,54.02
D00007364,O00052562,2025-05-05,item_not_received,won_by_seller,34.6
D00007365,O00052571,2025-08-31,damaged_item,under_review,17.12
D00007366,O00052575,2026-01-28,not_as_described,won_by_buyer,7.12
D00007367,O00052578,2025-11-03,item_not_received,won_by_seller,20.34
D00007368,O00052584,2026-01-24,unauthorized_transaction,won_by_seller,104.62
D00007369,O00052590,2026-02-10,item_not_received,won_by_buyer,85.69
D00007370,O00052598,2026-02-20,item_not_received,under_review,56.83
D00007371,O00052599,2025-07-20,item_not_received,won_by_buyer,40.48
D00007372,O00052602,2026-01-06,item_not_received,under_review,1123.96
D00007373,O00052604,2025-03-15,item_not_received,under_review,214.4
D00007374,O00052605,2024-08-19,not_as_described,won_by_buyer,115.39
D00007375,O00052606,2024-09-21,unauthorized_transaction,under_review,27.85
D00007376,O00052607,2025-07-16,item_not_received,under_review,83.4
D00007377,O00052619,2025-11-13,unauthorized_transaction,won_by_seller,525.33
D00007378,O00052635,2025-05-15,not_as_described,won_by_seller,36.35
D00007379,O00052636,2024-08-30,item_not_received,won_by_buyer,15.52
D00007380,O00052641,2026-02-15,refund_not_processed,won_by_seller,244.89
D00007381,O00052645,2025-01-17,refund_not_processed,won_by_buyer,130.49
D00007382,O00052655,2024-12-16,unauthorized_transaction,won_by_buyer,1520.14
D00007383,O00052666,2025-02-19,unauthorized_transaction,won_by_buyer,25.78
D00007384,O00052680,2026-01-19,not_as_described,under_review,207.69
D00007385,O00052689,2024-07-27,unauthorized_transaction,under_review,85.68
D00007386,O00052692,2026-01-20,not_as_described,won_by_seller,330.51
D00007387,O00052703,2024-05-26,damaged_item,won_by_seller,20.43
D00007388,O00052708,2026-01-10,item_not_received,won_by_seller,114.2
D00007389,O00052709,2026-03-09,not_as_described,under_review,542.96
D00007390,O00052722,2025-11-13,unauthorized_transaction,under_review,5.75
D00007391,O00052734,2024-11-29,not_as_described,won_by_seller,15.86
D00007392,O00052741,2025-02-20,refund_not_processed,under_review,138.86
D00007393,O00052746,2025-04-14,not_as_described,won_by_seller,45.66
D00007394,O00052766,2025-01-15,refund_not_processed,won_by_buyer,35.83
D00007395,O00052768,2025-09-07,unauthorized_transaction,under_review,111.1
D00007396,O00052770,2025-07-29,item_not_received,won_by_buyer,263.34
