product_id,seller_id,category,subcategory,list_price,estimated_cost,shipping_cost_proxy
P0002689,S00145,Grocery,Snacks,16.59,12.16,2.68
P0002690,S00145,Grocery,Beverages,29.88,18.69,2.92
P0002691,S00145,Grocery,Beverages,25.98,17.81,2.5
P0002692,S00145,Grocery,Household,15.84,11.01,3.39
P0002693,S00145,Fashion,Women,96.23,43.94,4.66
P0002694,S00145,Grocery,Pantry,14.89,9.07,3.4
P0002695,S00146,Sports,Team Sports,132.84,79.82,7.2
P0002696,S00146,Grocery,Pantry,15.36,10.18,3.34
P0002697,S00146,Grocery,Pantry,20.03,14.42,2.57
P0002698,S00146,Grocery,Household,16.44,12.52,2.68
P0002699,S00146,Grocery,Snacks,18.55,14.53,3.03
P0002700,S00146,Grocery,Pantry,25.13,15.79,3.19
P0002701,S00146,Grocery,Household,20.94,13.77,3.19
P0002702,S00146,Grocery,Snacks,19.86,13.65,3.27
P0002703,S00146,Beauty,Wellness,36.16,16.5,3.95
P0002704,S00146,Grocery,Pantry,17.56,10.46,2.73
P0002705,S00146,Grocery,Pantry,11.4,8.19,3.3
P0002706,S00146,Grocery,Pantry,16.85,12.14,2.58
P0002707,S00146,Grocery,Household,25.75,16.29,2.8
P0002708,S00146,Grocery,Snacks,25.3,17.24,3.04
P0002709,S00146,Grocery,Beverages,25.06,17.31,2.92
P0002710,S00146,Grocery,Pantry,22.6,14.94,2.69
P0002711,S00146,Grocery,Snacks,19.9,13.33,2.74
P0002712,S00146,Grocery,Snacks,21.58,13.11,3.14
P0002713,S00146,Grocery,Pantry,26.75,18.06,2.74
P0002714,S00146,Grocery,Household,23.46,16.1,3.12
P0002715,S00146,Grocery,Household,22.99,16.66,2.64
P0002716,S00146,Sports,Cycling,65.57,43.95,7.96
P0002717,S00146,Electronics,Computers,218.3,169.85,7.38
P0002718,S00147,Sports,Fitness,112.87,63.25,7.46
P0002719,S00147,Digital Goods,Subscriptions,80.17,31.69,0.99
P0002720,S00147,Digital Goods,Courses,58.5,25.01,0.88
P0002721,S00147,Digital Goods,Subscriptions,112.79,46.93,0.96
P0002722,S00147,Digital Goods,Courses,86.44,31.98,0.97
P0002723,S00147,Digital Goods,Courses,79.74,30.74,0.72
P0002724,S00147,Digital Goods,Gaming,48.85,21.05,0.8
P0002725,S00147,Digital Goods,Gaming,47.88,19.4,0.92
P0002726,S00147,Digital Goods,Courses,41.73,15.44,0.93
P0002727,S00147,Digital Goods,Subscriptions,44.77,20.69,1.04
P0002728,S00147,Digital Goods,Courses,98.42,38.69,0.69
P0002729,S00147,Grocery,Snacks,17.55,10.82,2.65
P0002730,S00147,Digital Goods,Software,59.69,24.06,0.78
P0002731,S00147,Digital Goods,Subscriptions,142.21,52.62,0.94
P0002732,S00148,Fashion,Shoes,30.17,17.06,3.97
P0002733,S00148,Fashion,Accessories,95.17,52.17,3.75
P0002734,S00148,Grocery,Pantry,16.75,13.93,2.97
P0002735,S00148,Fashion,Women,39.68,20.69,5.02
P0002736,S00148,Fashion,Accessories,68.16,42.06,4.11
P0002737,S00148,Fashion,Women,16.87,10.14,4.67
P0002738,S00148,Grocery,Household,17.74,13.98,2.52
P0002739,S00148,Toys,Educational,24.02,14.92,4.16
P0002740,S00148,Fashion,Women,67.82,35.15,4.65
P0002741,S00148,Fashion,Shoes,44.39,23.09,4.49
P0002742,S00148,Fashion,Men,84.31,43.21,4.91
P0002743,S00148,Home,Furniture,122.56,65.77,9.98
P0002744,S00148,Digital Goods,Software,154.9,63.96,0.92
P0002745,S00148,Fashion,Women,54.81,33.52,4.1
P0002746,S00148,Fashion,Men,86.49,48.82,4.18
P0002747,S00148,Fashion,Accessories,43.74,25.81,3.53
P0002748,S00148,Fashion,Shoes,55.58,29.33,4.72
P0002749,S00149,Electronics,Accessories,123.99,89.71,9.68
P0002750,S00149,Electronics,Computers,266.62,222.07,9.43
P0002751,S00149,Electronics,Accessories,399.57,260.83,7.73
P0002752,S00149,Electronics,Phones,129.73,100.78,9.28
P0002753,S00149,Electronics,Accessories,131.69,92.34,7.69
P0002754,S00149,Electronics,Computers,419.15,310.44,6.67
P0002755,S00149,Electronics,Phones,493.21,334.03,6.76
P0002756,S00149,Electronics,Phones,434.45,291.62,8.88
P0002757,S00149,Electronics,Audio,445.14,338.7,7.75
P0002758,S00149,Electronics,Computers,269.84,178.56,9.2
P0002759,S00149,Electronics,Computers,157.29,111.85,8.58
P0002760,S00150,Toys,Puzzles,54.84,36.9,4.34
P0002761,S00150,Toys,Educational,60.56,39.53,4.54
P0002762,S00150,Toys,Action Figures,37.83,27.7,4.58
P0002763,S00150,Toys,Action Figures,57.66,36.39,4.27
P0002764,S00150,Toys,Action Figures,44.81,25.5,3.39
P0002765,S00150,Electronics,Audio,460.56,393.82,6.81
P0002766,S00150,Toys,STEM,51.34,31.41,4.31
P0002767,S00150,Toys,STEM,46.29,29.04,3.67
P0002768,S00150,Toys,Educational,55.52,37.05,4.83
P0002769,S00150,Toys,STEM,85.97,59.87,5.07
P0002770,S00150,Digital Goods,Software,103.43,46.87,0.85
P0002771,S00150,Toys,STEM,35.25,21.21,3.53
P0002772,S00150,Electronics,Phones,354.22,298.85,7.52
P0002773,S00150,Toys,Action Figures,29.98,19.45,3.67
P0002774,S00150,Toys,Action Figures,49.7,35.14,4.33
P0002775,S00150,Fashion,Men,52.85,31.95,3.53
P0002776,S00150,Toys,Action Figures,26.62,16.2,3.7
P0002777,S00151,Grocery,Household,23.68,14.9,3.21
P0002778,S00151,Grocery,Pantry,14.11,10.05,2.44
P0002779,S00151,Electronics,Accessories,407.1,252.68,8.94
P0002780,S00151,Grocery,Snacks,19.47,13.78,2.57
P0002781,S00151,Grocery,Pantry,18.31,13.53,2.42
P0002782,S00151,Grocery,Snacks,16.68,11.71,3.14
P0002783,S00151,Grocery,Household,36.47,25.28,2.75
P0002784,S00151,Fashion,Women,42.7,19.79,4.09
P0002785,S00151,Digital Goods,Gaming,104.11,41.85,0.8
P0002786,S00151,Grocery,Pantry,22.86,15.67,2.57
P0002787,S00152,Home,Furniture,46.66,25.32,11.3
P0002788,S00152,Digital Goods,Courses,61.68,24.21,0.91
P0002789,S00152,Home,Decor,80.34,46.28,7.44
P0002790,S00152,Toys,Action Figures,47.62,28.47,4.44
P0002791,S00152,Home,Storage,75.09,47.14,10.66
P0002792,S00152,Home,Furniture,157.98,91.94,9.77
P0002793,S00153,Digital Goods,Gaming,62.39,25.02,0.92
P0002794,S00153,Digital Goods,Subscriptions,57.69,22.4,0.99
P0002795,S00153,Digital Goods,Gaming,36.07,13.51,0.75
P0002796,S00153,Digital Goods,Courses,29.05,11.26,0.92
P0002797,S00153,Digital Goods,Gaming,88.22,37.12,0.89
P0002798,S00153,Beauty,Hair,27.82,12.64,2.6
P0002799,S00153,Digital Goods,Software,38.07,14.12,0.71
P0002800,S00153,Digital Goods,Software,35.64,13.19,0.8
P0002801,S00153,Digital Goods,Software,50.48,18.68,0.86
P0002802,S00153,Digital Goods,Software,44.46,18.2,0.7
P0002803,S00153,Digital Goods,Courses,41.06,17.07,0.72
P0002804,S00153,Digital Goods,Courses,25.12,9.29,0.82
P0002805,S00153,Digital Goods,Subscriptions,59.85,22.82,0.98
P0002806,S00153,Digital Goods,Gaming,133.5,49.39,0.88
P0002807,S00154,Digital Goods,Software,136.4,50.47,0.66
P0002808,S00154,Grocery,Pantry,23.44,15.1,3.36
P0002809,S00154,Grocery,Beverages,36.31,24.55,3.06
P0002810,S00154,Grocery,Pantry,14.3,10.32,2.27
P0002811,S00154,Grocery,Household,13.45,7.67,2.34
P0002812,S00154,Grocery,Household,24.33,15.39,2.63
P0002813,S00154,Grocery,Household,20.15,12.34,3.41
P0002814,S00154,Grocery,Pantry,31.01,21.94,2.5
P0002815,S00154,Grocery,Beverages,21.54,13.07,2.63
P0002816,S00154,Grocery,Beverages,15.82,10.96,2.51
P0002817,S00155,Home,Kitchen,69.35,39.5,8.31
P0002818,S00155,Home,Furniture,52.2,32.13,9.23
P0002819,S00155,Digital Goods,Courses,30.1,11.26,0.8
P0002820,S00155,Home,Storage,128.57,70.59,11.09
P0002821,S00155,Home,Storage,57.78,36.28,10.44
P0002822,S00155,Home,Storage,143.61,81.43,11.01
P0002823,S00155,Home,Furniture,157.06,90.68,11.13
P0002824,S00155,Home,Furniture,57.22,31.61,7.59
P0002825,S00155,Home,Decor,77.64,43.24,8.36
P0002826,S00155,Fashion,Shoes,52.14,22.42,4.81
P0002827,S00155,Home,Furniture,159.81,101.48,8.72
P0002828,S00155,Beauty,Hair,21.49,10.3,3.57
P0002829,S00155,Home,Decor,85.38,45.35,9.74
P0002830,S00155,Home,Decor,172.4,108.92,8.61
P0002831,S00155,Home,Storage,87.96,48.27,10.43
P0002832,S00155,Home,Kitchen,79.17,42.84,10.7
P0002833,S00155,Home,Decor,120.37,65.47,9.6
P0002834,S00156,Toys,Puzzles,34.75,18.79,4.55
P0002835,S00156,Toys,Puzzles,37.41,19.19,3.43
P0002836,S00156,Toys,STEM,50.59,22.3,4.33
P0002837,S00156,Toys,STEM,34.83,19.0,3.63
P0002838,S00156,Toys,STEM,51.6,23.61,4.46
P0002839,S00156,Toys,Educational,21.83,12.65,4.88
P0002840,S00156,Toys,Action Figures,32.18,18.74,3.65
P0002841,S00156,Toys,Action Figures,29.39,14.52,3.42
P0002842,S00156,Sports,Cycling,63.85,39.13,7.37
P0002843,S00156,Toys,Puzzles,44.87,23.86,5.02
P0002844,S00156,Toys,Puzzles,53.15,30.38,4.99
P0002845,S00156,Toys,Action Figures,68.29,40.58,5.06
P0002846,S00156,Toys,Educational,68.26,32.25,4.74
P0002847,S00156,Toys,Action Figures,36.16,18.4,4.94
P0002848,S00156,Electronics,Accessories,218.6,154.19,9.56
P0002849,S00156,Toys,Action Figures,29.97,16.52,3.84
P0002850,S00156,Fashion,Women,80.3,31.06,4.55
P0002851,S00156,Toys,Puzzles,29.02,15.74,5.16
P0002852,S00156,Toys,Puzzles,27.73,12.52,4.97
P0002853,S00157,Electronics,Audio,189.65,148.96,9.35
P0002854,S00157,Electronics,Audio,117.62,91.42,8.7
P0002855,S00157,Electronics,Computers,101.42,87.49,6.78
P0002856,S00157,Electronics,Accessories,236.98,181.33,6.63
P0002857,S00157,Electronics,Computers,169.02,130.41,8.81
P0002858,S00157,Electronics,Audio,157.35,132.98,6.17
P0002859,S00157,Electronics,Accessories,119.06,100.87,9.59
P0002860,S00157,Electronics,Computers,151.98,133.59,9.53
P0002861,S00157,Electronics,Computers,216.74,181.47,8.46
P0002862,S00157,Digital Goods,Courses,50.73,25.55,0.84
P0002863,S00157,Electronics,Accessories,365.11,314.1,9.11
P0002864,S00157,Electronics,Phones,126.03,110.44,9.21
P0002865,S00157,Electronics,Phones,115.11,94.81,8.38
P0002866,S00157,Beauty,Skincare,44.29,29.08,3.3
P0002867,S00157,Beauty,Wellness,30.59,17.77,3.89
P0002868,S00157,Electronics,Accessories,207.42,155.14,6.28
P0002869,S00157,Sports,Cycling,53.62,41.56,5.46
P0002870,S00157,Grocery,Snacks,18.2,14.97,2.47
P0002871,S00157,Electronics,Audio,228.15,202.38,6.84
P0002872,S00158,Fashion,Men,72.45,35.6,4.08
P0002873,S00158,Fashion,Shoes,49.95,23.65,4.64
P0002874,S00158,Fashion,Accessories,54.29,24.95,4.52
P0002875,S00158,Electronics,Phones,459.92,342.17,8.23
P0002876,S00158,Fashion,Men,36.67,18.14,4.89
P0002877,S00158,Fashion,Accessories,82.45,35.37,4.89
P0002878,S00158,Electronics,Accessories,222.23,159.7,9.06
P0002879,S00158,Toys,Puzzles,59.24,32.38,4.13
P0002880,S00158,Fashion,Women,44.96,16.67,3.47
P0002881,S00158,Fashion,Men,60.41,22.35,4.67
P0002882,S00158,Sports,Cycling,81.07,43.46,7.79
P0002883,S00158,Fashion,Shoes,43.87,16.3,4.43
P0002884,S00158,Sports,Cycling,53.77,32.5,5.59
P0002885,S00158,Toys,Action Figures,48.02,26.67,3.6
P0002886,S00158,Toys,Action Figures,50.5,32.15,4.27
P0002887,S00158,Sports,Fitness,85.37,50.48,7.44
P0002888,S00158,Grocery,Beverages,22.59,15.6,2.28
P0002889,S00158,Fashion,Shoes,62.28,28.35,4.07
P0002890,S00158,Fashion,Accessories,46.54,19.01,4.97
P0002891,S00158,Fashion,Accessories,66.07,33.45,3.85
P0002892,S00158,Fashion,Accessories,64.97,33.97,4.77
P0002893,S00158,Fashion,Women,25.52,10.46,5.03
P0002894,S00158,Beauty,Makeup,24.93,10.63,3.19
P0002895,S00158,Fashion,Accessories,52.2,23.47,3.89
P0002896,S00158,Fashion,Shoes,49.08,21.72,4.56
P0002897,S00158,Fashion,Accessories,70.18,32.19,4.6
P0002898,S00158,Electronics,Accessories,445.58,341.71,6.68
P0002899,S00158,Digital Goods,Gaming,26.28,10.55,0.95
P0002900,S00158,Fashion,Shoes,86.67,43.39,5.36
P0002901,S00158,Toys,Puzzles,34.64,18.46,4.58
P0002902,S00158,Fashion,Accessories,45.86,22.12,4.04
P0002903,S00158,Fashion,Men,36.26,15.27,3.73
P0002904,S00158,Fashion,Men,62.33,31.36,3.6
P0002905,S00158,Fashion,Women,27.07,13.09,4.16
P0002906,S00158,Fashion,Women,51.45,22.04,4.45
P0002907,S00158,Fashion,Men,51.81,20.63,4.35
P0002908,S00158,Fashion,Men,55.75,26.01,5.3
P0002909,S00158,Fashion,Shoes,45.62,24.24,3.56
P0002910,S00158,Fashion,Accessories,69.52,25.72,4.44
P0002911,S00158,Fashion,Shoes,34.24,16.46,4.82
P0002912,S00158,Beauty,Hair,30.14,15.11,3.52
P0002913,S00158,Fashion,Shoes,69.86,29.1,5.41
P0002914,S00158,Grocery,Pantry,15.75,10.39,2.57
P0002915,S00158,Fashion,Men,36.18,17.29,4.54
P0002916,S00158,Fashion,Men,69.06,33.79,5.41
P0002917,S00158,Fashion,Women,80.4,36.81,4.3
P0002918,S00158,Grocery,Beverages,16.35,11.25,2.22
P0002919,S00158,Fashion,Women,64.15,30.66,5.39
P0002920,S00158,Fashion,Shoes,68.4,30.73,4.21
P0002921,S00158,Fashion,Accessories,40.7,18.57,4.57
P0002922,S00158,Fashion,Men,50.14,23.07,3.95
P0002923,S00158,Fashion,Women,36.31,16.48,5.23
P0002924,S00159,Fashion,Shoes,98.58,45.45,4.15
P0002925,S00159,Fashion,Men,31.25,13.48,4.79
P0002926,S00159,Fashion,Women,96.16,45.19,4.96
P0002927,S00159,Fashion,Men,112.32,56.65,3.64
P0002928,S00159,Fashion,Shoes,40.47,18.87,4.75
P0002929,S00159,Fashion,Accessories,70.39,29.46,4.52
P0002930,S00159,Fashion,Shoes,48.74,24.57,3.96
P0002931,S00159,Fashion,Accessories,58.14,25.94,4.11
P0002932,S00159,Fashion,Men,60.68,28.45,4.1
P0002933,S00159,Fashion,Men,39.36,14.56,5.18
P0002934,S00159,Fashion,Men,59.63,25.16,4.04
P0002935,S00159,Fashion,Accessories,58.46,28.42,3.66
P0002936,S00159,Fashion,Accessories,71.72,34.19,4.19
P0002937,S00159,Fashion,Men,64.99,32.71,3.78
P0002938,S00159,Fashion,Accessories,58.97,28.41,4.48
P0002939,S00159,Fashion,Men,52.66,23.39,4.07
P0002940,S00159,Fashion,Accessories,65.57,33.7,5.23
P0002941,S00160,Fashion,Men,45.33,18.69,5.19
P0002942,S00160,Fashion,Shoes,65.94,29.67,4.6
P0002943,S00160,Fashion,Accessories,51.82,25.59,4.16
P0002944,S00160,Fashion,Accessories,62.88,29.52,4.79
P0002945,S00160,Fashion,Shoes,79.33,29.35,5.08
P0002946,S00160,Digital Goods,Software,69.87,31.92,0.8
P0002947,S00160,Fashion,Women,63.85,26.41,4.57
P0002948,S00160,Fashion,Accessories,86.92,34.88,4.52
P0002949,S00160,Fashion,Accessories,142.66,70.24,5.21
P0002950,S00160,Grocery,Snacks,27.43,19.28,3.42
P0002951,S00160,Fashion,Men,45.84,21.46,5.28
P0002952,S00160,Fashion,Women,69.0,31.86,4.01
P0002953,S00160,Home,Decor,61.11,35.6,10.68
P0002954,S00160,Sports,Team Sports,47.47,26.74,5.45
P0002955,S00160,Digital Goods,Gaming,83.01,36.83,0.69
P0002956,S00160,Fashion,Accessories,57.75,27.22,4.11
P0002957,S00160,Fashion,Accessories,60.49,28.55,4.52
P0002958,S00160,Fashion,Women,30.92,15.82,4.64
P0002959,S00160,Fashion,Men,65.54,32.55,5.15
P0002960,S00160,Fashion,Men,69.51,36.12,3.71
P0002961,S00160,Digital Goods,Gaming,90.04,34.12,0.92
P0002962,S00160,Digital Goods,Gaming,81.31,32.54,0.68
P0002963,S00161,Fashion,Women,47.44,23.82,5.03
P0002964,S00161,Fashion,Men,100.24,44.33,3.84
P0002965,S00161,Fashion,Shoes,37.17,19.59,4.85
P0002966,S00161,Fashion,Women,54.38,23.56,3.79
P0002967,S00161,Fashion,Men,72.99,30.14,5.03
P0002968,S00161,Fashion,Shoes,51.37,25.73,5.06
P0002969,S00161,Sports,Team Sports,150.43,86.63,7.9
P0002970,S00161,Fashion,Women,47.25,24.48,5.2
P0002971,S00161,Fashion,Men,58.46,29.47,3.87
P0002972,S00161,Fashion,Men,89.22,43.71,5.26
P0002973,S00161,Fashion,Women,63.42,32.79,3.47
P0002974,S00161,Fashion,Accessories,49.09,23.82,3.75
P0002975,S00161,Fashion,Men,78.81,38.61,3.99
P0002976,S00161,Fashion,Shoes,63.52,36.3,3.74
P0002977,S00161,Fashion,Men,46.85,19.41,5.39
P0002978,S00161,Home,Kitchen,136.17,81.58,10.08
P0002979,S00161,Fashion,Men,120.73,53.69,5.32
P0002980,S00161,Beauty,Hair,24.4,13.21,3.41
P0002981,S00161,Fashion,Accessories,77.29,39.8,4.31
P0002982,S00161,Home,Storage,89.75,57.21,10.95
P0002983,S00161,Fashion,Women,50.6,22.18,3.53
P0002984,S00161,Fashion,Accessories,66.72,29.51,5.45
P0002985,S00161,Fashion,Women,64.72,35.17,3.87
P0002986,S00162,Toys,Educational,70.92,42.67,4.55
P0002987,S00162,Toys,STEM,31.34,19.82,4.98
P0002988,S00162,Toys,Educational,39.11,25.54,5.31
P0002989,S00162,Toys,Puzzles,64.52,46.53,3.86
P0002990,S00162,Toys,STEM,37.76,24.97,4.61
P0002991,S00162,Toys,Educational,31.37,20.15,4.26
P0002992,S00162,Toys,STEM,17.43,10.47,4.59
P0002993,S00162,Toys,Action Figures,19.16,12.2,4.82
P0002994,S00162,Toys,STEM,72.87,43.75,5.19
P0002995,S00163,Grocery,Household,21.93,17.26,3.4
P0002996,S00163,Grocery,Pantry,24.21,20.27,3.39
P0002997,S00163,Grocery,Pantry,30.23,22.31,2.3
P0002998,S00163,Grocery,Pantry,27.85,21.78,2.56
P0002999,S00163,Grocery,Beverages,13.09,10.4,3.44
P0003000,S00163,Grocery,Snacks,19.18,14.72,2.28
P0003001,S00163,Grocery,Household,17.83,12.89,2.52
P0003002,S00163,Grocery,Snacks,22.32,17.03,3.41
P0003003,S00163,Electronics,Accessories,362.59,292.62,7.5
P0003004,S00163,Grocery,Household,12.01,8.8,2.51
P0003005,S00163,Digital Goods,Subscriptions,140.93,73.65,0.98
P0003006,S00163,Grocery,Household,37.3,30.69,2.48
P0003007,S00163,Beauty,Skincare,35.81,21.14,4.02
P0003008,S00163,Sports,Team Sports,108.51,67.36,5.66
P0003009,S00163,Grocery,Household,11.64,9.43,2.51
P0003010,S00163,Grocery,Pantry,33.03,26.05,2.51
P0003011,S00163,Grocery,Beverages,23.11,17.43,3.28
P0003012,S00163,Grocery,Pantry,18.95,14.21,2.42
P0003013,S00164,Fashion,Women,42.15,22.09,4.14
P0003014,S00164,Sports,Fitness,47.84,28.4,7.44
P0003015,S00164,Electronics,Computers,128.49,94.0,8.8
P0003016,S00164,Fashion,Women,54.6,24.81,4.4
P0003017,S00164,Fashion,Accessories,94.46,40.74,5.46
P0003018,S00164,Fashion,Men,58.23,21.55,4.59
P0003019,S00164,Fashion,Men,44.63,18.01,5.34
P0003020,S00164,Fashion,Accessories,62.68,27.85,5.43
P0003021,S00164,Beauty,Hair,29.24,14.74,3.99
P0003022,S00164,Fashion,Men,49.88,24.87,4.74
P0003023,S00164,Fashion,Men,51.31,26.47,5.36
P0003024,S00164,Fashion,Men,78.43,38.62,4.8
P0003025,S00164,Beauty,Hair,54.56,28.95,3.25
P0003026,S00164,Fashion,Men,99.36,45.43,4.36
P0003027,S00164,Fashion,Shoes,69.42,30.7,5.25
P0003028,S00164,Fashion,Women,58.78,28.11,5.04
P0003029,S00164,Fashion,Men,69.1,28.95,4.49
P0003030,S00164,Fashion,Men,27.58,14.48,4.17
P0003031,S00164,Digital Goods,Software,81.08,30.65,0.95
P0003032,S00164,Fashion,Men,73.5,35.28,5.46
P0003033,S00164,Fashion,Women,102.44,40.67,4.98
P0003034,S00164,Fashion,Shoes,90.41,44.57,4.47
P0003035,S00165,Digital Goods,Courses,86.58,39.09,0.71
P0003036,S00165,Digital Goods,Courses,62.11,34.41,1.0
P0003037,S00165,Home,Decor,54.31,37.53,7.43
P0003038,S00165,Toys,Action Figures,49.37,33.13,3.9
P0003039,S00165,Home,Decor,185.66,129.27,9.64
P0003040,S00165,Home,Decor,55.26,37.87,7.42
P0003041,S00165,Sports,Fitness,78.17,47.81,7.37
P0003042,S00165,Home,Decor,150.05,105.06,11.39
P0003043,S00165,Sports,Team Sports,56.8,42.55,7.98
P0003044,S00165,Home,Storage,81.05,54.76,8.02
P0003045,S00165,Home,Kitchen,45.66,32.57,10.33
P0003046,S00165,Home,Furniture,140.91,90.62,8.46
P0003047,S00165,Home,Kitchen,72.46,47.64,9.81
P0003048,S00165,Electronics,Computers,315.44,284.02,9.62
P0003049,S00165,Home,Decor,170.04,128.43,9.41
P0003050,S00165,Beauty,Hair,32.54,20.96,4.0
P0003051,S00165,Home,Storage,141.46,102.33,7.71
P0003052,S00165,Home,Decor,102.01,68.16,10.55
P0003053,S00165,Toys,Educational,47.58,26.01,5.29
P0003054,S00165,Home,Kitchen,109.4,71.28,9.51
P0003055,S00166,Beauty,Skincare,20.04,9.01,3.81
P0003056,S00166,Digital Goods,Courses,73.41,31.18,0.87
P0003057,S00166,Sports,Team Sports,93.11,48.85,6.64
P0003058,S00166,Digital Goods,Gaming,81.62,30.87,0.81
P0003059,S00166,Sports,Cycling,49.07,30.83,7.68
P0003060,S00167,Electronics,Audio,176.61,115.21,9.58
P0003061,S00167,Electronics,Audio,257.32,183.85,8.88
P0003062,S00167,Electronics,Phones,197.62,145.3,7.27
P0003063,S00167,Electronics,Computers,197.31,169.63,8.86
P0003064,S00167,Electronics,Accessories,210.56,165.68,7.17
P0003065,S00167,Electronics,Phones,260.68,190.65,9.7
P0003066,S00167,Fashion,Shoes,60.16,28.05,4.32
P0003067,S00167,Electronics,Audio,489.77,361.54,7.67
P0003068,S00167,Electronics,Computers,242.38,168.69,6.57
P0003069,S00167,Electronics,Audio,150.12,112.03,6.23
P0003070,S00168,Home,Storage,107.85,65.4,10.67
P0003071,S00168,Home,Kitchen,99.41,56.51,10.98
P0003072,S00168,Home,Storage,97.23,49.79,9.64
P0003073,S00168,Home,Decor,70.93,45.79,10.27
P0003074,S00168,Home,Storage,65.25,38.89,7.39
P0003075,S00168,Home,Decor,229.41,121.7,7.56
P0003076,S00168,Home,Decor,72.98,45.3,9.76
P0003077,S00168,Home,Storage,63.88,40.77,7.26
P0003078,S00168,Home,Storage,146.23,88.45,8.49
P0003079,S00168,Home,Kitchen,102.67,68.42,9.59
P0003080,S00168,Home,Furniture,170.34,94.25,7.68
P0003081,S00169,Fashion,Accessories,107.85,50.79,5.15
P0003082,S00169,Home,Storage,74.92,41.39,10.17
P0003083,S00169,Fashion,Shoes,42.09,18.62,5.12
P0003084,S00169,Fashion,Men,85.2,41.61,3.88
P0003085,S00169,Fashion,Men,51.99,27.04,4.31
P0003086,S00169,Fashion,Shoes,51.42,25.8,5.05
P0003087,S00169,Fashion,Accessories,104.09,53.58,4.39
P0003088,S00169,Fashion,Accessories,34.93,16.21,3.95
P0003089,S00169,Fashion,Men,91.91,42.17,4.23
P0003090,S00169,Fashion,Women,93.88,36.86,5.14
P0003091,S00169,Fashion,Accessories,40.18,19.19,4.07
P0003092,S00169,Fashion,Men,50.66,26.77,5.42
P0003093,S00169,Fashion,Men,65.51,24.24,4.31
P0003094,S00169,Fashion,Men,141.4,67.75,3.93
P0003095,S00169,Fashion,Men,40.27,15.84,3.61
P0003096,S00169,Fashion,Women,55.76,24.02,4.44
P0003097,S00170,Beauty,Wellness,33.45,15.15,3.08
P0003098,S00170,Beauty,Wellness,28.24,13.26,3.67
P0003099,S00170,Beauty,Skincare,51.62,26.5,3.07
P0003100,S00170,Beauty,Skincare,31.27,12.88,3.59
P0003101,S00170,Beauty,Skincare,18.06,7.9,3.09
P0003102,S00170,Beauty,Wellness,16.42,8.92,2.81
P0003103,S00170,Grocery,Beverages,15.35,10.83,2.5
P0003104,S00170,Grocery,Beverages,20.88,13.42,3.1
P0003105,S00170,Beauty,Skincare,51.54,29.91,3.66
P0003106,S00170,Electronics,Audio,240.6,169.29,6.72
P0003107,S00170,Fashion,Men,30.02,12.65,4.17
P0003108,S00170,Beauty,Skincare,21.47,11.12,3.11
P0003109,S00170,Beauty,Wellness,45.31,19.84,3.84
P0003110,S00170,Beauty,Hair,29.89,16.23,3.47
P0003111,S00170,Beauty,Makeup,24.2,10.92,3.42
P0003112,S00170,Beauty,Wellness,32.63,14.18,2.7
P0003113,S00170,Beauty,Wellness,44.18,24.06,3.44
P0003114,S00170,Beauty,Skincare,34.79,17.93,2.93
P0003115,S00170,Fashion,Accessories,74.14,33.23,5.01
P0003116,S00170,Beauty,Wellness,19.73,9.46,3.0
P0003117,S00170,Beauty,Hair,31.09,14.71,3.0
P0003118,S00170,Beauty,Makeup,23.95,10.9,3.61
P0003119,S00170,Sports,Outdoor,57.96,31.55,5.99
P0003120,S00170,Beauty,Skincare,49.99,22.09,3.92
P0003121,S00170,Beauty,Hair,40.36,19.5,3.17
P0003122,S00170,Beauty,Hair,19.39,8.67,3.61
P0003123,S00170,Beauty,Skincare,55.14,25.9,3.33
P0003124,S00170,Sports,Team Sports,62.32,34.33,7.23
P0003125,S00170,Electronics,Audio,142.95,101.19,8.35
P0003126,S00170,Beauty,Skincare,56.04,27.18,2.67
P0003127,S00170,Beauty,Hair,35.67,17.95,3.94
P0003128,S00170,Beauty,Makeup,61.08,30.47,3.89
P0003129,S00170,Beauty,Makeup,46.23,23.62,2.79
P0003130,S00171,Digital Goods,Courses,51.88,22.79,0.68
P0003131,S00171,Digital Goods,Subscriptions,48.23,17.85,0.9
