buyer_id,trailing_order_count,refund_frequency,dispute_frequency,chargeback_frequency,average_order_value,promo_usage_rate,abnormal_behavior_flags,order_risk_proxy
B002116,10,0.09090909090909091,0.09090909090909091,0.08333333333333333,214.212,0.1,high_chargeback_frequency,14.03030303030303
B002117,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,77.81,0.0,none,7.768115942028986
B002118,3,0.2,0.13333333333333333,0.021739130434782608,233.84333333333333,0.6666666666666666,none,19.10144927536232
B002119,3,0.13333333333333333,0.06666666666666667,0.06521739130434782,98.06,0.3333333333333333,none,11.971014492753623
B002120,6,0.05555555555555555,0.05555555555555555,0.019230769230769232,240.20166666666668,0.5,none,9.273504273504274
B002121,9,0.19047619047619047,0.14285714285714285,0.017241379310344827,100.48444444444445,0.5555555555555556,none,17.805145046524355
B002122,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,62.87,0.0,none,7.768115942028986
B002123,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,64.73666666666666,0.3333333333333333,none,11.101449275362318
B002124,2,0.07142857142857142,0.07142857142857142,0.022727272727272728,138.895,0.0,none,5.454545454545454
B002125,2,0.14285714285714285,0.07142857142857142,0.022727272727272728,332.70000000000005,0.5,none,13.311688311688313
B002126,2,0.14285714285714285,0.14285714285714285,0.022727272727272728,85.03,0.5,none,15.454545454545453
B002127,8,0.15,0.05,0.05357142857142857,179.67625,0.125,none,9.821428571428571
B002128,10,0.045454545454545456,0.09090909090909091,0.016666666666666666,129.39100000000002,0.1,none,10.878787878787879
B002129,6,0.05555555555555555,0.16666666666666666,0.057692307692307696,141.22666666666666,0.16666666666666666,none,10.042735042735043
B002130,4,0.125,0.125,0.020833333333333332,128.275,0.0,none,9.166666666666666
B002131,14,0.11538461538461539,0.038461538461538464,0.04411764705882353,135.05928571428572,0.14285714285714285,none,13.080155138978668
B002132,4,0.125,0.0625,0.020833333333333332,146.85,0.0,none,7.291666666666667
B002133,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B002134,10,0.18181818181818182,0.045454545454545456,0.05,123.231,0.5,none,19.636363636363637
B002135,7,0.15789473684210525,0.05263157894736842,0.018518518518518517,194.29857142857145,0.14285714285714285,none,9.693678641047063
B002136,7,0.10526315789473684,0.10526315789473684,0.018518518518518517,176.49857142857144,0.42857142857142855,none,12.024505708716235
B002137,4,0.125,0.125,0.0625,81.0625,0.5,none,15.0
B002138,7,0.10526315789473684,0.05263157894736842,0.018518518518518517,141.8642857142857,0.2857142857142857,none,9.016986911723754
B002139,4,0.0625,0.0625,0.10416666666666667,143.92000000000002,0.5,high_chargeback_frequency,11.458333333333332
B002140,2,0.14285714285714285,0.07142857142857142,0.022727272727272728,125.94500000000001,0.5,none,13.311688311688313
B002141,9,0.047619047619047616,0.14285714285714285,0.05172413793103448,94.37666666666667,0.3333333333333333,none,10.558292282430212
B002142,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B002143,8,0.15,0.15,0.05357142857142857,78.63125,0.125,none,12.821428571428573
B002144,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,64.74,1.0,promo_dependence,15.86080586080586
B002145,4,0.0625,0.125,0.020833333333333332,126.91749999999999,0.5,none,11.666666666666666
B002146,1,0.07692307692307693,0.15384615384615385,0.023809523809523808,370.81,1.0,promo_dependence,18.16849816849817
B002147,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,138.3033333333333,0.0,none,7.768115942028986
B002148,4,0.0625,0.125,0.020833333333333332,224.6775,0.25,none,9.166666666666668
B002149,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,324.8,0.0,none,5.86080586080586
B002150,9,0.09523809523809523,0.09523809523809523,0.05172413793103448,144.57222222222222,0.1111111111111111,none,8.812260536398469
B002151,11,0.043478260869565216,0.21739130434782608,0.08064516129032258,123.79727272727273,0.6363636363636364,high_dispute_frequency|high_chargeback_frequency,21.237409154660206
B002152,4,0.1875,0.0625,0.020833333333333332,200.9825,0.0,none,9.791666666666668
B002153,1,0.07692307692307693,0.07692307692307693,0.07142857142857142,134.75,1.0,promo_dependence,16.813186813186814
B002154,3,0.13333333333333333,0.13333333333333333,0.021739130434782608,265.41,0.6666666666666666,none,16.434782608695652
B002155,2,0.07142857142857142,0.14285714285714285,0.022727272727272728,345.785,1.0,promo_dependence,17.5974025974026
B002156,7,0.15789473684210525,0.10526315789473684,0.018518518518518517,149.75,0.14285714285714285,none,11.272626009468114
B002157,2,0.14285714285714285,0.21428571428571427,0.022727272727272728,352.645,0.0,high_dispute_frequency,12.597402597402596
B002158,7,0.10526315789473684,0.10526315789473684,0.05555555555555555,233.69714285714286,0.42857142857142855,none,12.765246449456974
B002159,2,0.14285714285714285,0.07142857142857142,0.022727272727272728,154.035,0.0,none,8.311688311688311
B002160,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,144.48999999999998,0.6666666666666666,none,14.43478260869565
B002161,7,0.05263157894736842,0.15789473684210525,0.018518518518518517,103.14142857142858,0.8571428571428571,promo_dependence,15.783904204956837
B002162,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,55.49333333333334,0.0,none,7.768115942028986
B002163,6,0.1111111111111111,0.1111111111111111,0.057692307692307696,208.24666666666667,0.3333333333333333,none,12.264957264957266
B002164,15,0.14814814814814814,0.14814814814814814,0.014285714285714285,170.74200000000002,0.26666666666666666,none,18.322751322751323
B002165,8,0.1,0.15,0.017857142857142856,175.655,0.5,none,13.857142857142858
B002166,11,0.08695652173913043,0.17391304347826086,0.04838709677419355,140.9690909090909,0.45454545454545453,none,19.208848654851458
B002167,5,0.11764705882352941,0.058823529411764705,0.02,146.974,0.4,none,10.870588235294118
B002168,4,0.0625,0.125,0.020833333333333332,120.51750000000001,0.25,none,9.166666666666668
B002169,10,0.18181818181818182,0.09090909090909091,0.016666666666666666,81.47,0.2,none,17.333333333333336
B002170,3,0.06666666666666667,0.06666666666666667,0.021739130434782608,90.71666666666665,0.0,none,5.101449275362319
B002171,14,0.07692307692307693,0.11538461538461539,0.04411764705882353,119.44714285714285,0.35714285714285715,none,15.99224305106658
B002172,4,0.0625,0.0625,0.020833333333333332,411.29499999999996,0.25,none,7.291666666666666
B002173,18,0.23333333333333334,0.26666666666666666,0.06578947368421052,218.01055555555556,0.3888888888888889,high_dispute_frequency,27.53801169590643
B002174,11,0.13043478260869565,0.17391304347826086,0.016129032258064516,162.54272727272726,0.18181818181818182,none,17.57554507203876
B002175,11,0.08695652173913043,0.043478260869565216,0.016129032258064516,179.3790909090909,0.36363636363636365,none,13.7415529771771
B002176,9,0.23809523809523808,0.09523809523809523,0.017241379310344827,140.9622222222222,0.1111111111111111,none,13.836891078270385
B002177,5,0.17647058823529413,0.11764705882352941,0.02,88.47999999999999,0.2,none,12.98823529411765
B002178,7,0.05263157894736842,0.15789473684210525,0.05555555555555555,127.64571428571428,0.14285714285714285,none,9.381787802840433
B002179,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,56.39,0.0,none,5.86080586080586
B002180,13,0.08,0.08,0.015151515151515152,138.23,0.23076923076923078,none,13.21072261072261
B002181,7,0.10526315789473684,0.10526315789473684,0.018518518518518517,275.60571428571427,0.2857142857142857,none,10.595934280144807
B002182,11,0.21739130434782608,0.13043478260869565,0.016129032258064516,244.16363636363639,0.45454545454545453,none,22.47673084278975
B002183,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B002184,24,0.16666666666666666,0.08333333333333333,0.011363636363636364,200.00541666666666,0.25,none,16.89393939393939
B002185,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,505.54,0.0,none,7.768115942028986
B002186,14,0.19230769230769232,0.15384615384615385,0.014705882352941176,130.32642857142858,0.21428571428571427,none,19.744667097608275
B002187,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,164.84333333333333,0.6666666666666666,none,14.43478260869565
B002188,15,0.18518518518518517,0.14814814814814814,0.014285714285714285,144.5006666666667,0.4666666666666667,none,21.804232804232804
B002189,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,148.62,0.0,none,5.86080586080586
B002190,15,0.1111111111111111,0.14814814814814814,0.07142857142857142,159.11066666666665,0.2,none,17.317460317460316
B002191,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,65.84,0.0,none,5.86080586080586
B002192,12,0.125,0.16666666666666666,0.015625,178.6875,0.5833333333333334,none,21.145833333333336
B002193,5,0.058823529411764705,0.11764705882352941,0.06,458.43600000000004,0.0,none,7.08235294117647
B002194,13,0.2,0.2,0.07575757575757576,217.48076923076923,0.07692307692307693,high_dispute_frequency,21.284382284382286
B002195,6,0.16666666666666666,0.05555555555555555,0.019230769230769232,78.75833333333334,0.16666666666666666,none,10.384615384615383
B002196,5,0.17647058823529413,0.058823529411764705,0.02,141.572,0.4,none,13.223529411764709
B002197,2,0.07142857142857142,0.07142857142857142,0.022727272727272728,80.125,0.5,none,10.454545454545455
B002198,7,0.10526315789473684,0.10526315789473684,0.018518518518518517,147.00428571428571,0.2857142857142857,none,10.595934280144807
B002199,7,0.05263157894736842,0.21052631578947367,0.018518518518518517,181.81428571428572,0.2857142857142857,high_dispute_frequency,11.648565859092173
B002200,7,0.10526315789473684,0.10526315789473684,0.05555555555555555,117.29999999999998,0.42857142857142855,none,12.765246449456974
B002201,4,0.125,0.0625,0.020833333333333332,65.235,0.5,none,12.291666666666668
B002202,2,0.07142857142857142,0.07142857142857142,0.06818181818181818,47.55,0.5,none,11.363636363636363
B002203,17,0.20689655172413793,0.1724137931034483,0.12162162162162163,197.34588235294117,0.23529411764705882,high_chargeback_frequency,23.233649470971987
B002204,2,0.07142857142857142,0.07142857142857142,0.022727272727272728,305.645,0.5,none,10.454545454545455
B002205,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,95.36,0.0,none,5.86080586080586
B002206,12,0.041666666666666664,0.041666666666666664,0.078125,164.96166666666667,0.16666666666666666,none,11.145833333333334
B002207,16,0.10714285714285714,0.21428571428571427,0.041666666666666664,146.280625,0.25,high_dispute_frequency,19.047619047619047
B002208,11,0.13043478260869565,0.21739130434782608,0.016129032258064516,126.80272727272727,0.2727272727272727,high_dispute_frequency,19.788983807216628
B002209,4,0.0625,0.0625,0.0625,159.76,0.5,none,10.625
B002210,2,0.07142857142857142,0.14285714285714285,0.022727272727272728,88.225,0.0,none,7.597402597402597
B002211,7,0.21052631578947367,0.15789473684210525,0.018518518518518517,196.82571428571427,0.2857142857142857,none,16.385407964355334
B002212,2,0.07142857142857142,0.07142857142857142,0.022727272727272728,115.465,0.0,none,5.454545454545454
B002213,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,57.3,0.0,none,5.86080586080586
B002214,23,0.22857142857142856,0.11428571428571428,0.1511627906976744,222.73999999999998,0.34782608695652173,high_chargeback_frequency|high_velocity_high_risk,24.072945254947278
B002215,15,0.1111111111111111,0.07407407407407407,0.07142857142857142,279.59133333333335,0.3333333333333333,none,16.42857142857143
B002216,7,0.21052631578947367,0.10526315789473684,0.05555555555555555,190.47571428571428,0.5714285714285714,none,18.404344193817877
B002217,16,0.14285714285714285,0.07142857142857142,0.013888888888888888,112.80625,0.1875,none,15.009920634920636
B002218,6,0.05555555555555555,0.05555555555555555,0.019230769230769232,161.32333333333332,0.0,none,4.273504273504273
B002219,4,0.125,0.0625,0.020833333333333332,169.2975,0.25,none,9.791666666666668
B002220,15,0.1111111111111111,0.18518518518518517,0.014285714285714285,150.728,0.2,high_dispute_frequency,17.285714285714285
B002221,5,0.058823529411764705,0.11764705882352941,0.06,24.952,0.2,none,9.08235294117647
B002222,5,0.17647058823529413,0.058823529411764705,0.02,281.49799999999993,0.2,none,11.223529411764709
B002223,7,0.15789473684210525,0.21052631578947367,0.018518518518518517,160.54857142857142,0.14285714285714285,high_dispute_frequency,14.430520746310222
B002224,10,0.13636363636363635,0.18181818181818182,0.05,94.30199999999999,0.1,high_dispute_frequency,17.909090909090907
B002225,8,0.1,0.05,0.05357142857142857,168.4475,0.25,none,9.071428571428571
B002226,20,0.0625,0.09375,0.0375,155.6675,0.3,none,14.0625
B002227,14,0.19230769230769232,0.11538461538461539,0.10294117647058823,257.2492857142857,0.5,high_chargeback_frequency,23.21266968325792
B002228,5,0.058823529411764705,0.17647058823529413,0.02,109.354,0.4,none,12.047058823529413
B002229,5,0.058823529411764705,0.11764705882352941,0.02,91.4,0.2,none,8.282352941176471
B002230,20,0.125,0.09375,0.0125,239.96550000000002,0.2,none,15.0625
B002231,11,0.21739130434782608,0.08695652173913043,0.016129032258064516,208.23636363636362,0.45454545454545453,none,21.172383016702792
B002232,0,0.08333333333333333,0.08333333333333333,0.025,0.0,0.0,no_recent_activity,6.333333333333334
B002233,10,0.09090909090909091,0.09090909090909091,0.016666666666666666,152.625,0.3,none,14.696969696969697
B002234,5,0.058823529411764705,0.17647058823529413,0.02,106.048,0.2,none,10.047058823529413
B002235,11,0.13043478260869565,0.08695652173913043,0.04838709677419355,127.59818181818181,0.45454545454545453,none,18.339283437460153
B002236,2,0.07142857142857142,0.07142857142857142,0.022727272727272728,163.32,1.0,promo_dependence,15.454545454545453
B002237,8,0.1,0.2,0.017857142857142856,162.72,0.375,high_dispute_frequency,14.107142857142858
B002238,8,0.05,0.05,0.017857142857142856,387.30125,0.25,none,6.3571428571428585
B002239,3,0.06666666666666667,0.06666666666666667,0.06521739130434782,177.50333333333333,0.3333333333333333,none,9.304347826086957
B002240,7,0.05263157894736842,0.15789473684210525,0.018518518518518517,437.17,0.0,none,7.212475633528265
B002241,1,0.07692307692307693,0.07692307692307693,0.023809523809523808,40.94,0.0,none,5.86080586080586
B002242,3,0.13333333333333333,0.06666666666666667,0.021739130434782608,40.72,0.3333333333333333,none,11.101449275362318
B002243,7,0.10526315789473684,0.05263157894736842,0.018518518518518517,210.6542857142857,0.2857142857142857,none,9.016986911723754
B002244,5,0.058823529411764705,0.058823529411764705,0.02,201.26600000000002,0.4,none,8.51764705882353
B002245,5,0.17647058823529413,0.058823529411764705,0.02,225.56799999999998,0.4,none,13.223529411764709
B002246,6,0.1111111111111111,0.05555555555555555,0.019230769230769232,376.53833333333336,0.16666666666666666,none,8.162393162393162
B002247,4,0.0625,0.125,0.020833333333333332,108.5575,0.75,none,14.166666666666666
B002248,13,0.16,0.08,0.015151515151515152,215.5853846153846,0.38461538461538464,none,17.94918414918415
B002249,2,0.14285714285714285,0.07142857142857142,0.022727272727272728,195.06,0.5,none,13.311688311688313
B002250,5,0.17647058823529413,0.058823529411764705,0.06,236.32,0.4,none,14.023529411764708
B002251,5,0.058823529411764705,0.11764705882352941,0.02,57.510000000000005,0.2,none,8.282352941176471
B002252,3,0.06666666666666667,0.13333333333333333,0.021739130434782608,111.07333333333334,0.6666666666666666,none,13.768115942028986
B002253,6,0.05555555555555555,0.05555555555555555,0.09615384615384616,205.36333333333334,0.16666666666666666,high_chargeback_frequency,7.478632478632479
